customer_id,first_name,last_name,email,phone,pan,date_of_birth,city,state,annual_income,occupation,kyc_status,customer_segment,credit_score,is_hni,is_delinquent,customer_onboard_date
CUST_01049,Priya,Patel,priya.patel_1049@email.com,+919129071712,YUVUX0411Z,1969-11-30,Indore,Indore,263138,Entrepreneur,Verified,retail,769,False,False,2021-07-29
CUST_01050,Meera,Malhotra,meera.malhotra_1050@email.com,+919895023311,DBJLW4865X,1966-08-15,Chennai,Chennai,264904,Engineer,Verified,retail,694,False,False,2022-01-22
CUST_01051,Shreya,Gupta,shreya.gupta_1051@email.com,+919961214429,UCXQR3217T,1978-02-23,Ahmedabad,Ahmedabad,249814,Data Analyst,Verified,retail,789,False,False,2025-04-03
CUST_01052,Divya,Trivedi,divya.trivedi_1052@email.com,+917898828806,YEGKQ2847P,2002-08-09,Lucknow,Lucknow,499055,Engineer,Verified,retail,695,False,False,2024-06-22
CUST_01053,Deepa,Malhotra,deepa.malhotra_1053@email.com,+917454638551,QIWBE5856M,1972-05-03,Chandigarh,Chandigarh,220999,Consultant,Verified,retail,674,False,False,2022-09-05
CUST_01054,Meera,Dixit,meera.dixit_1054@email.com,+918959863754,KNSXS1221S,1988-10-03,Chandigarh,Chandigarh,1372190,HR Manager,Verified,premium,772,True,False,2025-06-17
CUST_01055,Amit,Gupta,amit.gupta_1055@email.com,+916482391908,UBEDC0590W,2001-02-18,Lucknow,Lucknow,648142,Financial Analyst,Verified,retail,762,False,False,2023-06-25
CUST_01056,Nikhil,Gupta,nikhil.gupta_1056@email.com,+919142372116,JRKXP6884B,2002-10-17,Kolkata,Kolkata,279233,Data Analyst,Verified,retail,671,False,False,2022-08-13
CUST_01057,Ravi,Trivedi,ravi.trivedi_1057@email.com,+918057208724,WMSUY5356I,1980-08-29,Chandigarh,Chandigarh,1266811,Software Engineer,Verified,premium,801,True,False,2023-09-09
CUST_01058,Arjun,Jain,arjun.jain_1058@email.com,+919866219906,SEIXT4114M,1984-07-30,Indore,Indore,384722,Marketing Manager,Verified,retail,722,False,False,2022-10-11
CUST_01059,Rajesh,Ghosh,rajesh.ghosh_1059@email.com,+916172146239,TGOEA8111V,1982-05-21,Mumbai,Mumbai,64547,Teacher,Verified,retail,709,False,False,2021-12-26
CUST_01060,Tanvi,Trivedi,tanvi.trivedi_1060@email.com,+916598818493,IVPQW1176G,1968-11-15,Ahmedabad,Ahmedabad,68094,Entrepreneur,Verified,retail,678,False,False,2021-02-17
CUST_01061,Divya,Desai,divya.desai_1061@email.com,+918912023638,FHHWV3845K,1972-06-27,Mumbai,Mumbai,186854,Project Manager,Verified,retail,752,False,False,2025-10-24
CUST_01062,Harsha,Verma,harsha.verma_1062@email.com,+918366355159,AMUAJ6760Y,1986-05-15,Surat,Surat,1171528,Sales Executive,Verified,premium,829,True,False,2025-05-27
CUST_01063,Anita,Singh,anita.singh_1063@email.com,+916501979037,WERMQ9362T,1996-06-15,Chennai,Chennai,625603,Financial Analyst,Verified,retail,735,False,False,2023-11-10
CUST_01064,Sneha,Sinha,sneha.sinha_1064@email.com,+917323202998,TKGLM3195A,1972-11-19,Pune,Pune,135303,Product Manager,Verified,retail,790,False,False,2022-03-24
CUST_01065,Divya,Yadav,divya.yadav_1065@email.com,+916106496266,KXJCV1659E,1995-02-18,Surat,Surat,129525,Software Engineer,Verified,retail,665,False,False,2022-04-08
CUST_01066,Meera,Nair,meera.nair_1066@email.com,+917724987382,PDIWY4053V,1989-01-04,Chandigarh,Chandigarh,148906,Product Manager,Verified,retail,665,False,False,2022-09-05
CUST_01067,Ravi,Ghosh,ravi.ghosh_1067@email.com,+918652236748,SKLMS1487V,1981-11-13,Pune,Pune,414798,Marketing Manager,Verified,retail,755,False,False,2022-10-12
CUST_01068,Varun,Sharma,varun.sharma_1068@email.com,+919611538856,TELBR6063G,1973-06-15,Surat,Surat,524816,Financial Analyst,Verified,retail,783,False,False,2022-10-08
CUST_01069,Harsha,Saxena,harsha.saxena_1069@email.com,+916946459593,FCRTB2587F,1998-11-16,Kolkata,Kolkata,216241,Financial Analyst,Verified,retail,717,False,False,2024-01-26
CUST_01070,Rohan,Dixit,rohan.dixit_1070@email.com,+917915438137,BQEDY1075D,2003-11-17,Ahmedabad,Ahmedabad,131400,Business Owner,Verified,retail,669,False,False,2025-05-03
CUST_01071,Arun,Saxena,arun.saxena_1071@email.com,+917534993610,SNWON9207D,1989-02-12,Bangalore,Bangalore,739784,HR Manager,Verified,retail,669,False,False,2025-11-18
CUST_01072,Vikram,Saxena,vikram.saxena_1072@email.com,+916397203433,NGNKZ7860M,1982-10-21,Kolkata,Kolkata,526139,Product Manager,Verified,retail,759,False,False,2025-07-03
CUST_01073,Divya,Kulkarni,divya.kulkarni_1073@email.com,+917401733322,EYXMQ4857M,1976-11-08,Lucknow,Lucknow,258566,HR Manager,Verified,retail,658,False,False,2022-05-04
CUST_01074,Anjali,Kapoor,anjali.kapoor_1074@email.com,+916236367679,QHWTU1412F,2003-12-06,Hyderabad,Hyderabad,267311,Marketing Manager,Verified,retail,692,False,False,2025-04-30
CUST_01075,Priyanka,Mishra,priyanka.mishra_1075@email.com,+918611989536,CDYVE1060F,1971-09-27,Indore,Indore,223333,Marketing Manager,Verified,retail,663,False,False,2022-11-27
CUST_01076,Nikhil,Malhotra,nikhil.malhotra_1076@email.com,+918754416885,PNUCT9958D,1968-10-23,Kolkata,Kolkata,1114819,Product Manager,Verified,premium,845,True,False,2021-09-10
CUST_01077,Ravi,Mishra,ravi.mishra_1077@email.com,+916838161760,CWLVK6926D,1968-04-07,Jaipur,Jaipur,179606,Marketing Manager,Verified,retail,666,False,False,2024-05-18
CUST_01078,Sanjay,Singh,sanjay.singh_1078@email.com,+918505818950,QNFTA2447X,1970-06-07,Chandigarh,Chandigarh,513772,Sales Executive,Verified,retail,693,False,False,2022-02-15
CUST_01079,Neha,Menon,neha.menon_1079@email.com,+918261016130,EAAYT5138A,1976-09-13,Lucknow,Lucknow,686073,Sales Executive,Verified,retail,687,False,False,2025-01-23
CUST_01080,Isha,Kumar,isha.kumar_1080@email.com,+916954100590,IBVHX8503W,1992-06-10,Delhi,Delhi,728255,Designer,Verified,retail,677,False,False,2023-11-18
CUST_01081,Simran,Trivedi,simran.trivedi_1081@email.com,+919355586446,EKVEU7045N,1977-07-04,Lucknow,Lucknow,215259,Engineer,Verified,retail,685,False,False,2022-05-16
CUST_01082,Shreya,Bhat,shreya.bhat_1082@email.com,+919294648470,ELLGF8928T,1977-08-22,Delhi,Delhi,177889,Software Engineer,Verified,retail,740,False,False,2024-11-11
CUST_01083,Siddharth,Desai,siddharth.desai_1083@email.com,+917193688100,XRWFV4756U,2004-08-17,Noida,Noida,624329,Designer,Verified,retail,788,False,False,2023-07-10
CUST_01084,Anita,Gupta,anita.gupta_1084@email.com,+916840592447,ZXTTE4259D,1990-06-30,Ahmedabad,Ahmedabad,281649,Data Analyst,Verified,retail,728,False,False,2024-05-04
CUST_01085,Rohan,Roy,rohan.roy_1085@email.com,+916096845709,ABENE9716Q,1995-01-08,Jaipur,Jaipur,176539,Sales Executive,Verified,retail,775,False,False,2025-10-16
CUST_01086,Divya,Joshi,divya.joshi_1086@email.com,+916359014379,TFXLP8539X,1980-04-15,Lucknow,Lucknow,140506,Business Owner,Verified,retail,689,False,False,2024-02-19
CUST_01087,Harsha,Kapoor,harsha.kapoor_1087@email.com,+918312463191,YAYMK6463S,2002-10-05,Surat,Surat,639790,Entrepreneur,Verified,retail,710,False,False,2021-03-03
CUST_01088,Priyanka,Kapoor,priyanka.kapoor_1088@email.com,+919648365922,EQYNW8201T,1975-12-02,Hyderabad,Hyderabad,129678,Designer,Verified,retail,784,False,False,2025-06-28
CUST_01089,Aditya,Menon,aditya.menon_1089@email.com,+917913227899,LKLNC9486R,1980-05-06,Lucknow,Lucknow,182908,Product Manager,Verified,retail,767,False,False,2023-03-07
CUST_01090,Sanjay,Sharma,sanjay.sharma_1090@email.com,+918907965116,SJMTA7773W,2007-01-25,Indore,Indore,279144,HR Manager,Verified,retail,729,False,False,2022-06-15
CUST_01091,Arjun,Rao,arjun.rao_1091@email.com,+918884318673,YKJEW5032T,1985-10-11,Delhi,Delhi,175715,Designer,Verified,retail,781,False,False,2024-01-13
CUST_01092,Tanvi,Jain,tanvi.jain_1092@email.com,+916375281077,NOYIF2467X,2005-10-19,Hyderabad,Hyderabad,69043,Consultant,Verified,retail,723,False,False,2022-12-29
CUST_01093,Kavya,Rao,kavya.rao_1093@email.com,+918198110658,HDWAG4745J,1979-07-21,Kolkata,Kolkata,282640,Teacher,Verified,retail,779,False,False,2022-09-28
CUST_01094,Harsha,Agarwal,harsha.agarwal_1094@email.com,+917694036518,BLQMO5536I,1995-10-06,Pune,Pune,676481,Product Manager,Verified,retail,708,False,False,2025-02-20
CUST_01095,Simran,Verma,simran.verma_1095@email.com,+916835156548,ORWHH9165J,1967-05-16,Jaipur,Jaipur,139761,Data Analyst,Verified,retail,754,False,False,2025-07-05
CUST_01096,Amit,Malhotra,amit.malhotra_1096@email.com,+918106532688,CMHLY3358D,1995-06-09,Chandigarh,Chandigarh,278842,Operations Manager,Verified,retail,779,False,False,2022-06-24
CUST_01097,Sanjay,Menon,sanjay.menon_1097@email.com,+917364759413,ZHPAH0665M,1992-08-10,Kochi,Kochi,137217,Engineer,Verified,retail,653,False,False,2025-05-01
CUST_01098,Varun,Jain,varun.jain_1098@email.com,+918590603471,WIEVZ1143J,2002-09-17,Indore,Indore,260037,Marketing Manager,Verified,retail,682,False,False,2022-05-12
CUST_01099,Rohan,Nair,rohan.nair_1099@email.com,+918598789449,OXAOH8312R,1981-01-12,Delhi,Delhi,219718,Engineer,Verified,retail,692,False,False,2023-03-29
CUST_01100,Kavya,Mishra,kavya.mishra_1100@email.com,+918197115592,WOERB4652T,1976-12-01,Surat,Surat,465717,Marketing Manager,Verified,retail,736,False,False,2023-11-05
CUST_01101,Siddharth,Dutta,siddharth.dutta_1101@email.com,+916240722665,TGWZO4809O,1991-01-06,Surat,Surat,940117,Project Manager,Verified,premium,755,True,False,2022-08-27
CUST_01102,Rohan,Trivedi,rohan.trivedi_1102@email.com,+919901749941,UXBFR7745Y,1994-12-20,Chennai,Chennai,252455,Software Engineer,Verified,retail,676,False,False,2023-11-22
CUST_01103,Aditya,Saxena,aditya.saxena_1103@email.com,+918863739834,PQAZJ2571O,1970-08-08,Kolkata,Kolkata,807202,Marketing Manager,Verified,premium,777,True,False,2025-01-25
CUST_01104,Neha,Bhat,neha.bhat_1104@email.com,+917550761818,ZRXHL0799U,1982-01-30,Surat,Surat,167360,Product Manager,Verified,retail,745,False,False,2025-04-18
CUST_01105,Deepa,Roy,deepa.roy_1105@email.com,+917707498619,DMKQA1748D,1968-10-13,Indore,Indore,288270,Teacher,Verified,retail,769,False,False,2024-04-27
CUST_01106,Karan,Mishra,karan.mishra_1106@email.com,+916635422970,BHHYG6932K,1999-10-21,Chennai,Chennai,275621,Teacher,Verified,retail,673,False,False,2023-09-14
CUST_01107,Arjun,Iyer,arjun.iyer_1107@email.com,+919075040971,YOYVJ3017D,1997-03-16,Hyderabad,Hyderabad,248973,Software Engineer,Verified,retail,705,False,False,2025-01-19
CUST_01108,Rajesh,Sinha,rajesh.sinha_1108@email.com,+919667060544,IIPWD9718D,1974-04-15,Hyderabad,Hyderabad,242117,Operations Manager,Verified,retail,770,False,False,2021-04-29
CUST_01109,Anita,Desai,anita.desai_1109@email.com,+917836701887,PIFQR4044M,2006-10-17,Chennai,Chennai,597169,Designer,Verified,retail,718,False,False,2025-08-11
CUST_01110,Tanvi,Dixit,tanvi.dixit_1110@email.com,+917587548621,HHUJF4188R,1990-11-07,Noida,Noida,205794,Business Owner,Verified,retail,696,False,False,2022-06-29
CUST_01111,Arjun,Mehta,arjun.mehta_1111@email.com,+917658341072,FAVZH7218T,1976-10-01,Delhi,Delhi,106081,Product Manager,Verified,retail,677,False,False,2023-02-09
CUST_01112,Anjali,Agarwal,anjali.agarwal_1112@email.com,+917601297604,BTKRY9074Y,1988-10-25,Jaipur,Jaipur,272459,Financial Analyst,Verified,retail,727,False,False,2021-03-17
CUST_01113,Anita,Mishra,anita.mishra_1113@email.com,+916052359062,QQMEU5523K,2004-12-27,Chandigarh,Chandigarh,720142,Marketing Manager,Verified,retail,670,False,False,2023-12-23
CUST_01114,Rahul,Ghosh,rahul.ghosh_1114@email.com,+917222564030,SIIER1818D,1969-10-12,Lucknow,Lucknow,695487,Consultant,Verified,retail,731,False,False,2022-05-11
CUST_01115,Meera,Dutta,meera.dutta_1115@email.com,+917481421047,KZIJC0308B,1971-11-27,Surat,Surat,90254,Business Owner,Verified,retail,770,False,False,2021-08-19
CUST_01116,Isha,Mehta,isha.mehta_1116@email.com,+917509058380,JPGLH2327J,1980-03-31,Delhi,Delhi,71230,Teacher,Verified,retail,655,False,False,2022-07-06
CUST_01117,Sanjay,Desai,sanjay.desai_1117@email.com,+917323216479,LNTTC7433Z,2007-04-20,Pune,Pune,258818,Marketing Manager,Verified,retail,745,False,False,2025-04-29
CUST_01118,Arjun,Reddy,arjun.reddy_1118@email.com,+917913734517,ZLGWP0250G,2002-10-10,Pune,Pune,266031,HR Manager,Verified,retail,683,False,False,2021-06-23
CUST_01119,Sanjay,Bhat,sanjay.bhat_1119@email.com,+919755097365,DFCUR2699N,1986-06-09,Pune,Pune,345601,Sales Executive,Verified,retail,681,False,True,2023-05-29
CUST_01120,Varun,Singh,varun.singh_1120@email.com,+918409618453,YNNXV5315G,1978-08-12,Indore,Indore,369710,Software Engineer,Verified,retail,665,False,False,2021-03-16
CUST_01121,Neha,Menon,neha.menon_1121@email.com,+916376233267,AVLIB1433V,1995-09-23,Delhi,Delhi,94603,Financial Analyst,Verified,retail,718,False,False,2023-03-25
CUST_01122,Arun,Gupta,arun.gupta_1122@email.com,+916926403640,FIFVU0583V,1972-11-05,Mumbai,Mumbai,277348,Entrepreneur,Verified,retail,753,False,False,2023-08-11
CUST_01123,Varun,Menon,varun.menon_1123@email.com,+919126106365,MHWMT4318S,1984-09-11,Chandigarh,Chandigarh,220178,Operations Manager,Verified,retail,651,False,False,2021-03-20
CUST_01124,Sanjay,Saxena,sanjay.saxena_1124@email.com,+919813092901,YZFVD6237I,1969-01-10,Lucknow,Lucknow,319615,Operations Manager,Verified,retail,737,False,False,2023-07-18
CUST_01125,Shreya,Dutta,shreya.dutta_1125@email.com,+917907911904,ZIPOU6155P,1994-10-03,Kochi,Kochi,109993,Consultant,Verified,retail,787,False,False,2024-02-27
CUST_01126,Rajesh,Yadav,rajesh.yadav_1126@email.com,+919184837106,FAXVR3005V,2000-07-23,Hyderabad,Hyderabad,1225819,HR Manager,Verified,premium,825,True,False,2022-01-14
CUST_01127,Nikhil,Roy,nikhil.roy_1127@email.com,+917785030376,NXEHH9727V,1993-07-22,Hyderabad,Hyderabad,680566,Teacher,Verified,retail,691,False,False,2025-09-08
CUST_01128,Rahul,Mehta,rahul.mehta_1128@email.com,+919451802952,PLJEX3746S,2000-09-03,Hyderabad,Hyderabad,264293,Financial Analyst,Verified,retail,753,False,False,2025-08-10
CUST_01129,Amit,Mishra,amit.mishra_1129@email.com,+917900541784,JNYTV0145X,1995-11-10,Kochi,Kochi,577095,Designer,Verified,retail,680,False,False,2023-05-30
CUST_01130,Kavya,Ghosh,kavya.ghosh_1130@email.com,+917239673672,ORRQB1516O,1969-05-30,Indore,Indore,230631,Marketing Manager,Verified,retail,678,False,False,2025-03-03
CUST_01131,Priyanka,Malhotra,priyanka.malhotra_1131@email.com,+916703474164,XMYTN9230I,1989-07-25,Chennai,Chennai,157379,Software Engineer,Verified,retail,656,False,False,2025-09-22
CUST_01132,Divya,Trivedi,divya.trivedi_1132@email.com,+919460338250,UFMWN3507U,1970-02-01,Kochi,Kochi,250635,Data Analyst,Verified,retail,726,False,False,2024-09-22
CUST_01133,Anita,Patel,anita.patel_1133@email.com,+919126739046,ANILN7569R,1966-10-25,Noida,Noida,361712,Financial Analyst,Verified,retail,724,False,False,2024-12-17
CUST_01134,Shreya,Nair,shreya.nair_1134@email.com,+919855693538,CYIAV7699X,1966-07-16,Hyderabad,Hyderabad,671355,Operations Manager,Verified,retail,774,False,False,2021-12-13
CUST_01135,Siddharth,Iyer,siddharth.iyer_1135@email.com,+917820345419,OVVLP3189S,1987-02-06,Chandigarh,Chandigarh,1221349,Data Analyst,Verified,premium,845,True,False,2021-08-23
CUST_01136,Kavya,Nair,kavya.nair_1136@email.com,+919129336835,FVJQR7507X,2002-07-24,Mumbai,Mumbai,708146,Sales Executive,Verified,retail,755,False,False,2025-01-16
CUST_01137,Arun,Menon,arun.menon_1137@email.com,+919850132482,AVIDK7157C,1981-01-08,Indore,Indore,960934,Entrepreneur,Verified,premium,835,True,False,2023-12-24
CUST_01138,Anita,Dixit,anita.dixit_1138@email.com,+917778948768,AYNWZ3631X,1998-02-19,Surat,Surat,280026,Marketing Manager,Verified,retail,677,False,False,2021-07-01
CUST_01139,Ravi,Desai,ravi.desai_1139@email.com,+916599438632,LORIN1512B,2005-02-13,Chandigarh,Chandigarh,459224,Software Engineer,Verified,retail,723,False,False,2021-07-16
CUST_01140,Arun,Joshi,arun.joshi_1140@email.com,+919588494717,WHSFB3674M,1990-09-30,Bangalore,Bangalore,406063,Software Engineer,Verified,retail,718,False,False,2021-04-18
CUST_01141,Anita,Saxena,anita.saxena_1141@email.com,+918521919170,TDLFJ7423Z,1975-11-07,Lucknow,Lucknow,96493,Data Analyst,Verified,retail,701,False,False,2022-11-17
CUST_01142,Rohan,Ghosh,rohan.ghosh_1142@email.com,+918568114320,QSQOZ9843J,1966-12-08,Surat,Surat,50839,Data Analyst,Verified,retail,725,False,False,2021-02-09
CUST_01143,Isha,Malhotra,isha.malhotra_1143@email.com,+916369702097,LGQWV2413D,1978-09-22,Chandigarh,Chandigarh,163659,Sales Executive,Verified,retail,653,False,False,2021-12-01
CUST_01144,Rajesh,Iyer,rajesh.iyer_1144@email.com,+916616926023,CHKRB1524O,1971-12-23,Chennai,Chennai,1073146,Consultant,Verified,premium,794,True,False,2023-10-28
CUST_01145,Amit,Gupta,amit.gupta_1145@email.com,+916892424586,AEPZQ4321C,1994-08-14,Jaipur,Jaipur,153714,HR Manager,Verified,retail,665,False,False,2021-05-27
CUST_01146,Pooja,Rao,pooja.rao_1146@email.com,+917302367816,JGBSK0194K,1970-11-27,Kolkata,Kolkata,168803,Data Analyst,Verified,retail,670,False,False,2021-04-01
CUST_01147,Kavya,Desai,kavya.desai_1147@email.com,+918038447866,QFNVX4299B,1986-01-16,Chandigarh,Chandigarh,1249954,Project Manager,Verified,premium,779,True,False,2023-05-25
CUST_01148,Karan,Chopra,karan.chopra_1148@email.com,+919725995031,EOAMF2421Q,1966-12-27,Hyderabad,Hyderabad,245540,Financial Analyst,Verified,retail,756,False,False,2025-01-13
CUST_01149,Arun,Dixit,arun.dixit_1149@email.com,+918256150810,WGGHD7232A,1998-12-31,Mumbai,Mumbai,203478,Data Analyst,Verified,retail,778,False,False,2021-11-25
CUST_01150,Kavya,Reddy,kavya.reddy_1150@email.com,+917440603960,OOBMG7986W,1977-01-27,Ahmedabad,Ahmedabad,206998,Marketing Manager,Verified,retail,675,False,False,2022-12-01
CUST_01151,Pooja,Bhat,pooja.bhat_1151@email.com,+916283965102,XOENW9578Y,1981-11-23,Ahmedabad,Ahmedabad,188574,Consultant,Verified,retail,728,False,False,2025-01-07
CUST_01152,Deepa,Sharma,deepa.sharma_1152@email.com,+918536946511,YCSVT5814O,2006-10-26,Pune,Pune,209442,Product Manager,Verified,retail,744,False,False,2023-01-06
CUST_01153,Aditya,Dixit,aditya.dixit_1153@email.com,+919247485135,GFQLO5113I,1973-05-10,Hyderabad,Hyderabad,155679,Sales Executive,Verified,retail,766,False,False,2024-02-08
CUST_01154,Meera,Trivedi,meera.trivedi_1154@email.com,+917613930214,UTAHF5504R,1984-03-08,Chandigarh,Chandigarh,687030,Engineer,Verified,retail,730,False,False,2022-03-27
CUST_01155,Anita,Rao,anita.rao_1155@email.com,+916379882490,MQJNT2240I,1986-06-01,Chennai,Chennai,88523,Business Owner,Verified,retail,715,False,False,2022-06-12
CUST_01156,Shreya,Rao,shreya.rao_1156@email.com,+916028427814,CSPQC9188A,1992-02-04,Delhi,Delhi,396911,Business Owner,Verified,retail,742,False,False,2023-03-05
CUST_01157,Nikhil,Kulkarni,nikhil.kulkarni_1157@email.com,+917758620050,EDDGE0261H,1999-04-11,Indore,Indore,152639,Marketing Manager,Verified,retail,693,False,False,2025-04-28
CUST_01158,Meera,Patel,meera.patel_1158@email.com,+918743650866,XPSJM0700W,1992-08-27,Bangalore,Bangalore,113142,Teacher,Verified,retail,706,False,False,2025-02-09
CUST_01159,Divya,Bhat,divya.bhat_1159@email.com,+919927363182,MPSCF2925C,1983-12-26,Kolkata,Kolkata,251994,HR Manager,Verified,retail,730,False,False,2025-04-03
CUST_01160,Priyanka,Ghosh,priyanka.ghosh_1160@email.com,+917173938509,BMQCQ1754S,1978-08-01,Noida,Noida,73897,Financial Analyst,Verified,retail,744,False,False,2024-01-04
CUST_01161,Shreya,Verma,shreya.verma_1161@email.com,+917780324145,SODKG9413P,1982-08-11,Mumbai,Mumbai,329157,Entrepreneur,Verified,retail,781,False,False,2023-04-09
CUST_01162,Arjun,Sinha,arjun.sinha_1162@email.com,+916751159774,VUEAV6610R,1982-10-18,Kochi,Kochi,660845,Marketing Manager,Verified,retail,769,False,False,2022-12-03
CUST_01163,Meera,Reddy,meera.reddy_1163@email.com,+918387202297,VBFJL6241M,1998-10-10,Lucknow,Lucknow,268469,Marketing Manager,Verified,retail,682,False,False,2023-12-03
CUST_01164,Arun,Dixit,arun.dixit_1164@email.com,+917984790140,LQBYU0373Z,2000-08-26,Delhi,Delhi,127990,HR Manager,Verified,retail,730,False,False,2023-10-25
CUST_01165,Rohan,Mishra,rohan.mishra_1165@email.com,+919050487679,KDOFY5046A,1975-05-10,Mumbai,Mumbai,217861,Engineer,Verified,retail,743,False,False,2025-08-12
CUST_01166,Sanjay,Kapoor,sanjay.kapoor_1166@email.com,+918439182043,BMDYO0724G,1995-08-29,Pune,Pune,287711,Engineer,Verified,retail,650,False,False,2022-04-27
CUST_01167,Pooja,Sinha,pooja.sinha_1167@email.com,+919243747169,TALEC5305C,1998-07-25,Chandigarh,Chandigarh,164258,Project Manager,Verified,retail,739,False,False,2024-03-10
CUST_01168,Sanjay,Desai,sanjay.desai_1168@email.com,+919929345815,RMEAV3977Z,1993-02-19,Ahmedabad,Ahmedabad,206006,Product Manager,Verified,retail,743,False,False,2022-12-10
CUST_01169,Kavya,Joshi,kavya.joshi_1169@email.com,+916588097152,CMOOZ0843N,1977-12-31,Kochi,Kochi,273484,Project Manager,Verified,retail,687,False,False,2023-09-09
CUST_01170,Sneha,Sharma,sneha.sharma_1170@email.com,+916855804722,BZVTH7911U,1980-11-21,Pune,Pune,167082,Project Manager,Verified,retail,721,False,False,2022-10-27
CUST_01171,Priyanka,Dixit,priyanka.dixit_1171@email.com,+916798891483,KDEXH0996A,1966-04-18,Kochi,Kochi,1144236,Financial Analyst,Verified,premium,758,True,False,2025-08-09
CUST_01172,Rahul,Dixit,rahul.dixit_1172@email.com,+919574631360,PHVUM1621U,1967-08-15,Bangalore,Bangalore,321754,Project Manager,Verified,retail,675,False,False,2024-04-08
CUST_01173,Arjun,Singh,arjun.singh_1173@email.com,+917639687675,QIFDK6635V,1975-06-22,Kolkata,Kolkata,258164,Marketing Manager,Verified,retail,650,False,False,2021-08-19
CUST_01174,Sneha,Singh,sneha.singh_1174@email.com,+917243234841,DYVJO1015D,1970-11-23,Hyderabad,Hyderabad,230083,Data Analyst,Verified,retail,782,False,False,2022-06-11
CUST_01175,Priyanka,Verma,priyanka.verma_1175@email.com,+918378840328,IYPVE4897X,1991-09-16,Noida,Noida,575121,Teacher,Verified,retail,774,False,False,2022-11-04
CUST_01176,Shreya,Malhotra,shreya.malhotra_1176@email.com,+918107049214,PNKML8961O,1966-11-02,Bangalore,Bangalore,620047,Designer,Verified,retail,672,False,False,2023-05-09
CUST_01177,Siddharth,Joshi,siddharth.joshi_1177@email.com,+916181388972,JBANI2528R,2002-10-29,Hyderabad,Hyderabad,368736,Consultant,Verified,retail,733,False,False,2021-04-27
CUST_01178,Arun,Rao,arun.rao_1178@email.com,+919533895737,ZZCAH8140M,1997-05-04,Noida,Noida,311847,Product Manager,Verified,retail,728,False,False,2021-09-09
CUST_01179,Anjali,Ghosh,anjali.ghosh_1179@email.com,+919548709440,OSNVX9396G,1999-05-11,Mumbai,Mumbai,279874,Consultant,Verified,retail,652,False,False,2021-12-13
CUST_01180,Rahul,Roy,rahul.roy_1180@email.com,+917297049620,UZHGL4951S,1997-10-04,Delhi,Delhi,176103,Entrepreneur,Verified,retail,693,False,False,2023-12-28
CUST_01181,Rahul,Chopra,rahul.chopra_1181@email.com,+919584516131,ZKHES0017P,2004-10-23,Surat,Surat,747391,Consultant,Verified,retail,694,False,False,2025-10-06
CUST_01182,Priyanka,Singh,priyanka.singh_1182@email.com,+918513450309,RTWJI8700R,1967-05-25,Chandigarh,Chandigarh,246936,Financial Analyst,Verified,retail,699,False,False,2022-06-28
CUST_01183,Anita,Malhotra,anita.malhotra_1183@email.com,+917305302324,NGHSK2105S,1975-10-26,Indore,Indore,52222,HR Manager,Verified,retail,724,False,False,2021-06-19
CUST_01184,Sanjay,Dixit,sanjay.dixit_1184@email.com,+918122145416,TOCGK0580S,1966-01-23,Ahmedabad,Ahmedabad,278941,Data Analyst,Verified,retail,754,False,False,2024-04-08
CUST_01185,Priyanka,Jain,priyanka.jain_1185@email.com,+918402093847,TQVDM9755Y,1989-08-04,Kochi,Kochi,83908,Designer,Verified,retail,752,False,False,2025-02-28
CUST_01186,Aditya,Mehta,aditya.mehta_1186@email.com,+919177657432,PLSBA7358C,1974-08-05,Chandigarh,Chandigarh,497243,Designer,Verified,retail,692,False,False,2021-12-29
CUST_01187,Siddharth,Yadav,siddharth.yadav_1187@email.com,+917990510491,YWOMG2098S,1981-02-08,Lucknow,Lucknow,197885,Designer,Verified,retail,765,False,False,2025-04-17
CUST_01188,Nikhil,Patel,nikhil.patel_1188@email.com,+916964307023,NRGDC8900C,1991-03-13,Noida,Noida,1381886,Product Manager,Verified,premium,770,True,False,2023-09-27
CUST_01189,Neha,Bhat,neha.bhat_1189@email.com,+916115276968,IROJG5793A,1967-03-20,Pune,Pune,299449,Financial Analyst,Verified,retail,743,False,False,2022-01-07
CUST_01190,Pooja,Malhotra,pooja.malhotra_1190@email.com,+919398262106,EGWAJ3240K,1995-11-16,Surat,Surat,387126,Business Owner,Verified,retail,725,False,False,2022-08-27
CUST_01191,Sneha,Trivedi,sneha.trivedi_1191@email.com,+916010508398,JOPHX2447D,1999-02-08,Surat,Surat,143828,Entrepreneur,Verified,retail,707,False,False,2024-12-05
CUST_01192,Harsha,Mehta,harsha.mehta_1192@email.com,+916661527911,BDWSV7505E,2001-12-06,Ahmedabad,Ahmedabad,87051,Software Engineer,Verified,retail,740,False,False,2025-07-01
CUST_01193,Rahul,Malhotra,rahul.malhotra_1193@email.com,+917128189228,QNPTZ1815Q,1996-12-08,Chandigarh,Chandigarh,255004,Teacher,Verified,retail,720,False,True,2023-05-06
CUST_01194,Pooja,Trivedi,pooja.trivedi_1194@email.com,+917289217783,XMRXM7394F,1999-09-09,Ahmedabad,Ahmedabad,690286,Operations Manager,Verified,retail,744,False,False,2023-04-03
CUST_01195,Kavya,Sharma,kavya.sharma_1195@email.com,+918751163659,YFZAH1079R,1995-07-17,Chennai,Chennai,609755,Data Analyst,Verified,retail,731,False,False,2023-09-27
