customer_id,account_id,account_number,account_type,opening_date,current_balance,account_status,account_holder_type,recurring_balance
CUST_00978,ACC_01111,49513498598,Saving Plus Bank Account,2024-11-07,471696,active,single,471696
CUST_00979,ACC_01112,37768326886,Basic Saving Bank Deposit Account,2025-01-11,7632,active,single,7632
CUST_00980,ACC_01113,10650825726,Saving Plus Bank Account,2024-04-05,345057,active,single,345057
CUST_00980,ACC_01114,74565899603,Basic Saving Bank Deposit Small Account,2024-05-04,13845,active,single,13845
CUST_00981,ACC_01115,48379523369,Resident Foreign Currency Domestic Account,2024-03-28,788777,active,single,788777
CUST_00982,ACC_01116,45033571772,Saving Plus Bank Account,2023-04-02,241269,dormant,single,241269
CUST_00983,ACC_01117,46220561599,Saving Plus Bank Account,2024-03-08,288198,active,single,288198
CUST_00984,ACC_01118,37523039311,Resident Foreign Currency Domestic Account,2022-07-14,76482,active,single,76482
CUST_00985,ACC_01119,17958252229,Basic Saving Bank Deposit Account,2023-03-26,20543,dormant,single,20543
CUST_00986,ACC_01120,84002520743,Resident Foreign Currency Domestic Account,2022-04-10,831242,active,single,831242
CUST_00987,ACC_01121,18684256379,Digital Saving Account,2024-04-24,164242,active,single,164242
CUST_00988,ACC_01122,88052850965,Basic Saving Bank Deposit Account,2021-10-28,14952,active,single,14952
CUST_00989,ACC_01123,02472323887,Digital Saving Account,2022-12-26,127359,dormant,single,127359
CUST_00990,ACC_01124,98068213255,Digital Saving Account,2021-04-04,29702,active,single,29702
CUST_00991,ACC_01125,59316493780,Basic Saving Bank Deposit Small Account,2022-04-13,9698,active,single,9698
CUST_00992,ACC_01126,08941572219,Resident Foreign Currency Domestic Account,2021-06-25,491569,active,single,491569
CUST_00993,ACC_01127,02102518582,Basic Saving Bank Deposit Small Account,2022-12-05,13888,active,single,13888
CUST_00994,ACC_01128,58467842721,Digital Saving Account,2023-05-02,175763,active,single,175763
CUST_00995,ACC_01129,25075320815,Resident Foreign Currency Domestic Account,2021-07-14,907303,active,single,907303
CUST_00996,ACC_01130,01335746536,Saving Bank Account,2023-10-03,53390,active,single,53390
CUST_00997,ACC_01131,39050458047,Minor Saving Account,2022-09-24,2356,active,single,2356
CUST_00998,ACC_01132,30599755951,Digital Saving Account,2023-06-09,44497,active,single,44497
CUST_00999,ACC_01133,98202542003,Resident Foreign Currency Domestic Account,2025-10-10,139558,active,single,139558
CUST_00999,ACC_01134,80156164131,Minor Saving Account,2025-11-05,43678,active,single,43678
CUST_01000,ACC_01135,28214277810,Basic Saving Bank Deposit Account,2024-04-13,18390,active,single,18390
CUST_01001,ACC_01136,25168310846,Saving Bank Account,2025-01-01,50177,active,single,50177
CUST_01002,ACC_01137,32454541913,Basic Saving Bank Deposit Account,2024-12-30,13097,active,single,13097
CUST_01003,ACC_01138,72618328489,Basic Saving Bank Deposit Account,2021-07-02,8590,active,single,8590
CUST_01003,ACC_01139,85101771146,Resident Foreign Currency Domestic Account,2021-06-05,519822,active,single,519822
CUST_01004,ACC_01140,79372187735,Minor Saving Account,2025-10-20,40906,active,single,40906
CUST_01005,ACC_01141,93646696017,Minor Saving Account,2024-12-31,20574,active,single,20574
CUST_01006,ACC_01142,22346297915,Saving Plus Bank Account,2024-06-11,86696,active,single,86696
CUST_01007,ACC_01143,17788600939,Digital Saving Account,2024-07-18,31136,active,single,31136
CUST_01008,ACC_01144,61064954416,Resident Foreign Currency Domestic Account,2021-07-26,643652,active,single,643652
CUST_01009,ACC_01145,12904214080,Digital Saving Account,2024-03-07,36412,active,single,36412
CUST_01010,ACC_01146,36128132748,Digital Saving Account,2022-05-10,25486,active,single,25486
CUST_01011,ACC_01147,63747534357,Saving Bank Account,2022-12-20,58857,active,single,58857
CUST_01012,ACC_01148,15035394338,Resident Foreign Currency Domestic Account,2022-09-12,856295,active,single,856295
CUST_01013,ACC_01149,49563780745,Digital Saving Account,2025-09-18,27673,active,single,27673
CUST_01014,ACC_01150,57317998514,Saving Plus Bank Account,2025-02-01,254837,active,single,254837
CUST_01015,ACC_01151,86651616601,Basic Saving Bank Deposit Account,2022-02-03,22991,active,single,22991
CUST_01016,ACC_01152,36030482102,Saving Plus Bank Account,2024-10-17,139859,active,single,139859
CUST_01017,ACC_01153,91892775790,Digital Saving Account,2022-01-09,181047,active,single,181047
CUST_01018,ACC_01154,09915215956,Basic Saving Bank Deposit Account,2023-04-12,10668,active,single,10668
CUST_01019,ACC_01155,23855328228,Digital Saving Account,2021-08-25,110057,active,single,110057
CUST_01020,ACC_01156,41839466950,Basic Saving Bank Deposit Small Account,2025-10-22,9299,active,single,9299
CUST_01021,ACC_01157,60643809327,Basic Saving Bank Deposit Account,2022-01-02,12236,active,single,12236
CUST_01022,ACC_01158,00308300409,Saving Bank Account,2025-05-18,75984,active,single,75984
CUST_01023,ACC_01159,58944455319,Basic Saving Bank Deposit Account,2024-07-08,3500,active,single,3500
CUST_01024,ACC_01160,85344485900,Digital Saving Account,2025-10-09,131852,active,single,131852
CUST_01025,ACC_01161,59169608411,Digital Saving Account,2025-03-10,36693,active,single,36693
CUST_01026,ACC_01162,74052257259,Minor Saving Account,2024-07-11,5456,active,single,5456
CUST_01027,ACC_01163,37529945582,Basic Saving Bank Deposit Small Account,2022-05-18,8374,active,single,8374
CUST_01028,ACC_01164,23712751999,Resident Foreign Currency Domestic Account,2025-05-08,763412,active,single,763412
CUST_01029,ACC_01165,41635967956,Minor Saving Account,2021-03-17,5384,active,single,5384
CUST_01030,ACC_01166,02284879307,Basic Saving Bank Deposit Small Account,2023-03-28,5523,active,single,5523
CUST_01031,ACC_01167,68103247173,Saving Plus Bank Account,2023-04-20,493113,active,single,493113
CUST_01032,ACC_01168,08822351670,Resident Foreign Currency Domestic Account,2022-09-27,668654,active,single,668654
CUST_01033,ACC_01169,34758916197,Saving Plus Bank Account,2022-12-13,110096,active,single,110096
CUST_01034,ACC_01170,33528098769,Basic Saving Bank Deposit Small Account,2023-03-25,14604,active,single,14604
CUST_01034,ACC_01171,97065279612,Digital Saving Account,2023-05-30,75993,active,single,75993
CUST_01035,ACC_01172,03921016148,Minor Saving Account,2023-02-04,49670,dormant,single,49670
CUST_01036,ACC_01173,69452763096,Saving Plus Bank Account,2024-02-03,219731,active,single,219731
CUST_01037,ACC_01174,11645817978,Basic Saving Bank Deposit Small Account,2022-08-22,3120,active,single,3120
CUST_01038,ACC_01175,06123142413,Saving Bank Account,2021-04-17,7907,active,single,7907
CUST_01039,ACC_01176,12650075406,Saving Plus Bank Account,2025-02-15,403340,active,single,403340
CUST_01039,ACC_01177,25551197263,Basic Saving Bank Deposit Account,2025-03-14,5253,active,single,5253
CUST_01040,ACC_01178,06551949738,Basic Saving Bank Deposit Account,2021-01-14,15404,active,single,15404
CUST_01041,ACC_01179,61386725283,Basic Saving Bank Deposit Account,2023-02-25,5652,active,single,5652
CUST_01042,ACC_01180,04503740347,Minor Saving Account,2022-01-22,25284,active,single,25284
CUST_01043,ACC_01181,59493331696,Resident Foreign Currency Domestic Account,2021-10-26,434188,active,single,434188
CUST_01044,ACC_01182,05270008676,Minor Saving Account,2022-02-27,46110,active,single,46110
CUST_01045,ACC_01183,48825951911,Digital Saving Account,2023-11-07,13989,active,single,13989
CUST_01045,ACC_01184,91105930783,Minor Saving Account,2023-09-20,46161,active,single,46161
CUST_01046,ACC_01185,88577448307,Digital Saving Account,2023-01-05,102466,active,single,102466
CUST_01047,ACC_01186,48592313870,Minor Saving Account,2023-09-08,17488,active,single,17488
CUST_01048,ACC_01187,58709787223,Basic Saving Bank Deposit Small Account,2023-04-23,6334,active,single,6334
CUST_01049,ACC_01188,92651192045,Basic Saving Bank Deposit Small Account,2021-08-09,4546,active,single,4546
CUST_01050,ACC_01189,03390046456,Saving Plus Bank Account,2022-03-24,474271,active,single,474271
CUST_01051,ACC_01190,54640303727,Saving Plus Bank Account,2025-05-21,241486,active,single,241486
CUST_01052,ACC_01191,99843206894,Saving Bank Account,2024-09-06,63952,active,single,63952
CUST_01053,ACC_01192,05877374591,Resident Foreign Currency Domestic Account,2022-09-09,233530,active,single,233530
CUST_01054,ACC_01193,09149168757,Basic Saving Bank Deposit Small Account,2025-08-30,5323,active,single,5323
CUST_01055,ACC_01194,08441686457,Basic Saving Bank Deposit Small Account,2023-09-16,5264,active,single,5264
CUST_01056,ACC_01195,91554872892,Basic Saving Bank Deposit Account,2022-11-06,11617,active,single,11617
CUST_01057,ACC_01196,75679847508,Minor Saving Account,2023-09-26,34323,active,single,34323
CUST_01058,ACC_01197,16570083118,Basic Saving Bank Deposit Account,2022-11-03,9502,active,single,9502
CUST_01059,ACC_01198,75513482767,Basic Saving Bank Deposit Small Account,2022-02-19,11819,active,single,11819
CUST_01060,ACC_01199,41707096397,Digital Saving Account,2021-03-24,118641,active,single,118641
CUST_01061,ACC_01200,99366713409,Minor Saving Account,2025-10-29,24650,active,single,24650
CUST_01062,ACC_01201,41872389696,Saving Plus Bank Account,2025-08-02,376193,active,single,376193
CUST_01063,ACC_01202,06423218081,Digital Saving Account,2023-11-24,179665,dormant,single,179665
CUST_01063,ACC_01203,68096486039,Basic Saving Bank Deposit Account,2023-12-07,24028,active,single,24028
CUST_01064,ACC_01204,72790834708,Digital Saving Account,2022-04-29,12295,active,single,12295
CUST_01065,ACC_01205,02034934233,Saving Plus Bank Account,2022-05-19,47926,active,single,47926
CUST_01066,ACC_01206,11023103808,Basic Saving Bank Deposit Account,2022-10-24,23244,active,single,23244
CUST_01067,ACC_01207,49133640220,Saving Plus Bank Account,2022-11-01,290527,active,single,290527
CUST_01068,ACC_01208,02623126753,Basic Saving Bank Deposit Small Account,2022-10-25,7620,active,single,7620
CUST_01069,ACC_01209,48561287499,Digital Saving Account,2024-03-26,33386,active,single,33386
CUST_01070,ACC_01210,63554201173,Saving Plus Bank Account,2025-07-18,311042,active,single,311042
CUST_01071,ACC_01211,61191983913,Saving Bank Account,2025-12-09,43596,active,single,43596
CUST_01072,ACC_01212,53061084323,Basic Saving Bank Deposit Small Account,2025-09-25,13168,active,single,13168
CUST_01073,ACC_01213,20148735446,Minor Saving Account,2022-06-20,9790,dormant,single,9790
CUST_01074,ACC_01214,40151714356,Minor Saving Account,2025-07-03,10298,active,single,10298
CUST_01075,ACC_01215,40835630145,Saving Bank Account,2023-01-17,18370,active,single,18370
CUST_01076,ACC_01216,46847990625,Saving Plus Bank Account,2021-09-19,400991,active,single,400991
CUST_01076,ACC_01217,93091848824,Resident Foreign Currency Domestic Account,2021-09-18,207075,active,single,207075
CUST_01077,ACC_01218,28836195633,Basic Saving Bank Deposit Small Account,2024-07-05,12401,active,single,12401
CUST_01078,ACC_01219,09243148186,Digital Saving Account,2022-03-29,77870,active,single,77870
CUST_01078,ACC_01220,16251041227,Saving Bank Account,2022-03-26,67085,active,single,67085
CUST_01079,ACC_01221,21108111921,Basic Saving Bank Deposit Small Account,2025-02-11,6934,active,single,6934
CUST_01079,ACC_01222,09196568546,Basic Saving Bank Deposit Account,2025-02-17,19315,active,single,19315
CUST_01080,ACC_01223,97127767271,Digital Saving Account,2023-11-22,195556,active,single,195556
CUST_01080,ACC_01224,78853768361,Minor Saving Account,2024-01-24,25993,active,single,25993
CUST_01081,ACC_01225,22076937745,Resident Foreign Currency Domestic Account,2022-06-03,360128,active,single,360128
CUST_01082,ACC_01226,72365878467,Resident Foreign Currency Domestic Account,2025-01-01,609502,active,single,609502
CUST_01083,ACC_01227,40822410902,Basic Saving Bank Deposit Account,2023-07-19,4741,active,single,4741
CUST_01084,ACC_01228,00578838502,Minor Saving Account,2024-06-11,29416,active,single,29416
CUST_01085,ACC_01229,40872047659,Minor Saving Account,2025-12-26,1691,active,single,1691
CUST_01086,ACC_01230,50660964678,Basic Saving Bank Deposit Account,2024-03-09,24648,active,single,24648
CUST_01087,ACC_01231,79417455393,Basic Saving Bank Deposit Account,2021-04-04,24586,active,single,24586
CUST_01088,ACC_01232,43374157281,Basic Saving Bank Deposit Small Account,2025-07-16,3875,active,single,3875
CUST_01089,ACC_01233,48763294247,Saving Plus Bank Account,2023-05-24,184137,active,single,184137
CUST_01090,ACC_01234,79631012343,Basic Saving Bank Deposit Account,2022-07-24,14028,active,single,14028
CUST_01091,ACC_01235,55926946946,Digital Saving Account,2024-02-13,153192,active,single,153192
CUST_01092,ACC_01236,13116913588,Minor Saving Account,2023-02-22,6122,active,single,6122
CUST_01093,ACC_01237,84707108555,Basic Saving Bank Deposit Small Account,2022-10-31,14749,active,single,14749
CUST_01094,ACC_01238,48679183963,Saving Bank Account,2025-03-24,90524,active,single,90524
CUST_01094,ACC_01239,62762267991,Basic Saving Bank Deposit Account,2025-05-12,5550,active,single,5550
CUST_01095,ACC_01240,18983117410,Saving Plus Bank Account,2025-09-24,369344,active,single,369344
CUST_01096,ACC_01241,92608622678,Resident Foreign Currency Domestic Account,2022-08-24,601236,active,single,601236
CUST_01097,ACC_01242,08163600524,Minor Saving Account,2025-07-26,41881,active,single,41881
CUST_01098,ACC_01243,50903821586,Basic Saving Bank Deposit Account,2022-08-05,7567,active,single,7567
CUST_01099,ACC_01244,32155732790,Basic Saving Bank Deposit Small Account,2023-06-17,12383,active,single,12383
CUST_01100,ACC_01245,45822337039,Basic Saving Bank Deposit Small Account,2024-01-20,1440,active,single,1440
CUST_01101,ACC_01246,71015955919,Resident Foreign Currency Domestic Account,2022-10-07,626802,active,single,626802
CUST_01102,ACC_01247,37214082959,Resident Foreign Currency Domestic Account,2024-01-14,348543,active,single,348543
CUST_01103,ACC_01248,33755215502,Basic Saving Bank Deposit Small Account,2025-03-23,8211,active,single,8211
CUST_01103,ACC_01249,69719849513,Digital Saving Account,2025-02-05,81241,active,single,81241
CUST_01104,ACC_01250,68839396304,Basic Saving Bank Deposit Account,2025-07-15,10689,active,single,10689
CUST_01105,ACC_01251,63702770253,Minor Saving Account,2024-05-09,33270,active,single,33270
CUST_01106,ACC_01252,97618474612,Resident Foreign Currency Domestic Account,2023-10-26,509228,active,single,509228
CUST_01107,ACC_01253,36093612301,Minor Saving Account,2025-03-14,32447,active,single,32447
CUST_01108,ACC_01254,28077212122,Resident Foreign Currency Domestic Account,2021-06-23,541863,active,single,541863
CUST_01109,ACC_01255,42673904131,Basic Saving Bank Deposit Small Account,2025-08-28,3897,active,single,3897
CUST_01109,ACC_01256,61746967160,Basic Saving Bank Deposit Account,2025-11-07,8733,active,single,8733
CUST_01110,ACC_01257,15462288514,Saving Plus Bank Account,2022-07-11,495501,dormant,single,495501
CUST_01111,ACC_01258,27565711995,Minor Saving Account,2023-04-08,35767,active,single,35767
CUST_01112,ACC_01259,35067864235,Basic Saving Bank Deposit Account,2021-03-26,22199,active,single,22199
CUST_01113,ACC_01260,87714279730,Saving Plus Bank Account,2023-12-31,275848,active,single,275848
CUST_01113,ACC_01261,42696934453,Resident Foreign Currency Domestic Account,2024-01-02,455839,dormant,single,455839
CUST_01114,ACC_01262,13810155163,Saving Bank Account,2022-05-20,45706,active,single,45706
CUST_01115,ACC_01263,23422964289,Basic Saving Bank Deposit Small Account,2021-09-03,3749,active,single,3749
CUST_01116,ACC_01264,60507415072,Resident Foreign Currency Domestic Account,2022-09-10,285534,active,single,285534
CUST_01117,ACC_01265,42875829304,Saving Bank Account,2025-05-18,95867,active,single,95867
CUST_01118,ACC_01266,10314210653,Minor Saving Account,2021-06-27,41382,active,single,41382
CUST_01119,ACC_01267,59603844570,Digital Saving Account,2023-08-27,238393,active,single,238393
CUST_01120,ACC_01268,93516750045,Minor Saving Account,2021-03-26,27269,active,single,27269
CUST_01121,ACC_01269,87343249238,Saving Bank Account,2023-06-17,72861,active,single,72861
CUST_01122,ACC_01270,00004636714,Saving Bank Account,2023-11-02,49332,active,single,49332
CUST_01123,ACC_01271,63206771504,Digital Saving Account,2021-03-29,213899,active,single,213899
CUST_01124,ACC_01272,22255398315,Digital Saving Account,2023-07-23,12081,active,single,12081
CUST_01125,ACC_01273,63120426285,Minor Saving Account,2024-03-28,30372,active,single,30372
CUST_01126,ACC_01274,46962512180,Digital Saving Account,2022-02-20,48189,active,single,48189
CUST_01126,ACC_01275,16243271959,Minor Saving Account,2022-01-30,13323,active,single,13323
CUST_01127,ACC_01276,46602879023,Resident Foreign Currency Domestic Account,2025-10-11,178041,active,single,178041
CUST_01128,ACC_01277,77565702316,Basic Saving Bank Deposit Small Account,2025-10-18,3579,active,single,3579
CUST_01129,ACC_01278,83123585208,Digital Saving Account,2023-06-07,183634,active,single,183634
CUST_01130,ACC_01279,50758085997,Saving Plus Bank Account,2025-04-02,452280,active,single,452280
CUST_01131,ACC_01280,24416729813,Digital Saving Account,2025-12-10,200568,active,single,200568
CUST_01132,ACC_01281,57225742367,Basic Saving Bank Deposit Account,2024-12-19,13957,active,single,13957
CUST_01133,ACC_01282,05520419797,Digital Saving Account,2025-02-14,93039,active,single,93039
CUST_01134,ACC_01283,10852819465,Basic Saving Bank Deposit Small Account,2022-01-21,10853,active,single,10853
CUST_01135,ACC_01284,16143709125,Minor Saving Account,2021-11-06,25782,active,single,25782
CUST_01136,ACC_01285,59631761674,Resident Foreign Currency Domestic Account,2025-02-18,143607,active,single,143607
CUST_01137,ACC_01286,57815260644,Basic Saving Bank Deposit Small Account,2023-12-28,10976,active,single,10976
CUST_01138,ACC_01287,10794467959,Digital Saving Account,2021-07-11,124320,active,single,124320
CUST_01139,ACC_01288,78146902330,Minor Saving Account,2021-08-06,23105,active,single,23105
CUST_01140,ACC_01289,83220777482,Saving Bank Account,2021-07-13,14402,active,single,14402
CUST_01141,ACC_01290,26580174863,Basic Saving Bank Deposit Small Account,2023-01-12,9483,active,single,9483
CUST_01142,ACC_01291,80679248196,Digital Saving Account,2021-04-18,117624,active,single,117624
CUST_01143,ACC_01292,39122356309,Basic Saving Bank Deposit Account,2022-01-15,17441,active,single,17441
CUST_01144,ACC_01293,90638061733,Digital Saving Account,2024-01-09,233191,active,single,233191
CUST_01144,ACC_01294,98332482368,Saving Plus Bank Account,2023-11-23,298660,active,single,298660
CUST_01145,ACC_01295,98320440834,Basic Saving Bank Deposit Account,2021-07-28,12018,active,single,12018
CUST_01146,ACC_01296,96839292671,Digital Saving Account,2021-04-25,195900,active,single,195900
CUST_01147,ACC_01297,81484423422,Resident Foreign Currency Domestic Account,2023-06-21,895261,active,single,895261
CUST_01147,ACC_01298,36700369042,Digital Saving Account,2023-06-01,109355,active,single,109355
CUST_01148,ACC_01299,51684473146,Basic Saving Bank Deposit Account,2025-02-03,20260,active,single,20260
CUST_01149,ACC_01300,06563200374,Minor Saving Account,2021-12-13,23721,active,single,23721
CUST_01150,ACC_01301,14790815893,Minor Saving Account,2022-12-18,37429,active,single,37429
CUST_01151,ACC_01302,27172442232,Basic Saving Bank Deposit Account,2025-02-07,23649,active,single,23649
CUST_01152,ACC_01303,27916005330,Digital Saving Account,2023-01-08,204084,active,single,204084
CUST_01153,ACC_01304,30238509929,Saving Plus Bank Account,2024-02-08,468340,active,single,468340
CUST_01154,ACC_01305,78806252918,Digital Saving Account,2022-06-24,126325,active,single,126325
CUST_01154,ACC_01306,42203770329,Saving Plus Bank Account,2022-04-07,212792,active,single,212792
CUST_01155,ACC_01307,67759577048,Saving Plus Bank Account,2022-07-12,374208,active,single,374208
CUST_01156,ACC_01308,63237391266,Minor Saving Account,2023-04-23,10299,active,single,10299
CUST_01157,ACC_01309,26310681544,Saving Plus Bank Account,2025-06-03,374302,active,single,374302
CUST_01158,ACC_01310,52376468318,Saving Bank Account,2025-04-13,82459,active,single,82459
CUST_01159,ACC_01311,65653444092,Basic Saving Bank Deposit Small Account,2025-04-29,13873,active,single,13873
CUST_01160,ACC_01312,27089300714,Basic Saving Bank Deposit Account,2024-02-10,6861,active,single,6861
CUST_01161,ACC_01313,61770458659,Saving Plus Bank Account,2023-05-01,358234,active,single,358234
CUST_01162,ACC_01314,02609304821,Resident Foreign Currency Domestic Account,2022-12-29,252080,active,single,252080
CUST_01162,ACC_01315,08474834918,Saving Plus Bank Account,2023-02-01,315838,active,single,315838
CUST_01163,ACC_01316,74926713290,Resident Foreign Currency Domestic Account,2024-02-14,601059,active,single,601059
CUST_01164,ACC_01317,15718342411,Saving Bank Account,2023-12-11,10950,active,single,10950
CUST_01165,ACC_01318,28872480656,Digital Saving Account,2025-10-03,183316,active,single,183316
CUST_01166,ACC_01319,09380126601,Saving Bank Account,2022-05-24,71228,active,single,71228
CUST_01167,ACC_01320,93251450209,Basic Saving Bank Deposit Small Account,2024-06-04,1498,active,single,1498
CUST_01168,ACC_01321,10701412780,Basic Saving Bank Deposit Account,2023-02-09,20763,active,single,20763
CUST_01169,ACC_01322,06203273063,Digital Saving Account,2023-10-14,76139,active,single,76139
CUST_01170,ACC_01323,90394811129,Digital Saving Account,2022-12-20,136101,active,single,136101
CUST_01171,ACC_01324,51585331541,Basic Saving Bank Deposit Account,2025-09-10,20585,active,single,20585
CUST_01171,ACC_01325,68813010083,Basic Saving Bank Deposit Small Account,2025-10-15,1871,dormant,single,1871
CUST_01172,ACC_01326,90363703616,Minor Saving Account,2024-04-26,10605,active,single,10605
CUST_01173,ACC_01327,66293998740,Basic Saving Bank Deposit Account,2021-10-26,22857,active,single,22857
CUST_01174,ACC_01328,08525456847,Resident Foreign Currency Domestic Account,2022-08-26,672762,active,single,672762
CUST_01175,ACC_01329,80272419875,Basic Saving Bank Deposit Account,2022-11-22,14376,active,single,14376
CUST_01175,ACC_01330,56734214267,Saving Plus Bank Account,2022-12-10,285115,active,single,285115
CUST_01176,ACC_01331,05773085824,Basic Saving Bank Deposit Small Account,2023-06-06,14023,active,single,14023
CUST_01176,ACC_01332,58186382543,Resident Foreign Currency Domestic Account,2023-06-23,464686,active,single,464686
CUST_01177,ACC_01333,07562692268,Basic Saving Bank Deposit Small Account,2021-06-05,14714,active,single,14714
CUST_01178,ACC_01334,21360579792,Basic Saving Bank Deposit Account,2021-09-15,17685,active,single,17685
CUST_01179,ACC_01335,95343220476,Basic Saving Bank Deposit Account,2022-03-01,9230,active,single,9230
CUST_01180,ACC_01336,82618679679,Basic Saving Bank Deposit Account,2024-02-28,7582,active,single,7582
CUST_01181,ACC_01337,60177556221,Digital Saving Account,2025-12-02,193802,active,single,193802
CUST_01181,ACC_01338,67418805058,Resident Foreign Currency Domestic Account,2025-12-14,258084,active,single,258084
CUST_01182,ACC_01339,21894179575,Saving Plus Bank Account,2022-07-09,299855,active,single,299855
CUST_01183,ACC_01340,69076699361,Basic Saving Bank Deposit Account,2021-07-14,17061,active,single,17061
CUST_01184,ACC_01341,45839187325,Basic Saving Bank Deposit Small Account,2024-05-12,2173,active,single,2173
CUST_01185,ACC_01342,60764903791,Basic Saving Bank Deposit Small Account,2025-05-16,9475,active,single,9475
CUST_01186,ACC_01343,07045482135,Saving Plus Bank Account,2022-02-03,374971,active,single,374971
CUST_01187,ACC_01344,59935384961,Saving Plus Bank Account,2025-07-07,116318,active,single,116318
CUST_01188,ACC_01345,92214632878,Saving Bank Account,2023-10-12,96109,active,single,96109
CUST_01188,ACC_01346,62598391350,Resident Foreign Currency Domestic Account,2023-10-28,579263,active,single,579263
CUST_01189,ACC_01347,23591661074,Resident Foreign Currency Domestic Account,2022-02-13,451563,active,single,451563
CUST_01190,ACC_01348,92061104865,Resident Foreign Currency Domestic Account,2022-11-03,569657,active,single,569657
CUST_01191,ACC_01349,78775507181,Saving Bank Account,2024-12-06,93657,active,single,93657
CUST_01192,ACC_01350,08432344972,Minor Saving Account,2025-08-14,32666,active,single,32666
CUST_01193,ACC_01351,70709161708,Saving Plus Bank Account,2023-06-10,449830,dormant,single,449830
CUST_01194,ACC_01352,45675809483,Basic Saving Bank Deposit Small Account,2023-04-05,12205,active,single,12205
CUST_01194,ACC_01353,33959075411,Digital Saving Account,2023-06-13,244729,active,single,244729
CUST_01195,ACC_01354,10246406349,Saving Bank Account,2023-12-17,73700,active,single,73700
CUST_01196,ACC_01355,19025119024,Saving Bank Account,2023-05-23,41502,active,single,41502
CUST_01197,ACC_01356,67268772078,Basic Saving Bank Deposit Small Account,2021-05-18,13996,active,single,13996
CUST_01198,ACC_01357,56116173387,Digital Saving Account,2022-07-20,191131,active,single,191131
CUST_01198,ACC_01358,83878332687,Basic Saving Bank Deposit Account,2022-08-05,15414,active,single,15414
CUST_01199,ACC_01359,03617928604,Saving Plus Bank Account,2023-08-05,258981,active,single,258981
CUST_01200,ACC_01360,75288209509,Basic Saving Bank Deposit Account,2023-04-04,17256,active,single,17256
CUST_01201,ACC_01361,05809870791,Minor Saving Account,2025-06-18,39810,active,single,39810
CUST_01202,ACC_01362,83452454677,Digital Saving Account,2023-03-29,98068,active,single,98068
CUST_01203,ACC_01363,19143802089,Resident Foreign Currency Domestic Account,2024-03-13,855930,active,single,855930
CUST_01204,ACC_01364,19160912689,Digital Saving Account,2022-08-22,124748,active,single,124748
CUST_01205,ACC_01365,27086582713,Basic Saving Bank Deposit Account,2021-08-16,9759,active,single,9759
CUST_01205,ACC_01366,95194919996,Resident Foreign Currency Domestic Account,2021-08-01,778116,active,single,778116
CUST_01206,ACC_01367,91597781465,Resident Foreign Currency Domestic Account,2024-10-07,838825,active,single,838825
CUST_01207,ACC_01368,50700782819,Saving Plus Bank Account,2025-11-21,406501,active,single,406501
CUST_01208,ACC_01369,30465886393,Minor Saving Account,2021-03-28,6425,active,single,6425
CUST_01209,ACC_01370,09720688147,Minor Saving Account,2022-04-13,39843,active,single,39843
CUST_01210,ACC_01371,12647386880,Resident Foreign Currency Domestic Account,2025-10-12,638197,active,single,638197
CUST_01211,ACC_01372,80790077485,Basic Saving Bank Deposit Small Account,2023-12-26,2736,active,single,2736
CUST_01212,ACC_01373,16768342690,Saving Bank Account,2025-05-08,36993,active,single,36993
CUST_01213,ACC_01374,14152038829,Basic Saving Bank Deposit Small Account,2022-06-23,3618,active,single,3618
CUST_01214,ACC_01375,21304404887,Saving Plus Bank Account,2023-06-25,177208,active,single,177208
CUST_01215,ACC_01376,59912376772,Basic Saving Bank Deposit Small Account,2023-02-13,9167,active,single,9167
CUST_01216,ACC_01377,65520548374,Minor Saving Account,2023-02-07,26721,active,single,26721
CUST_01217,ACC_01378,47640590440,Resident Foreign Currency Domestic Account,2022-06-20,785806,active,single,785806
CUST_01218,ACC_01379,69215260644,Minor Saving Account,2022-07-07,44475,active,single,44475
CUST_01219,ACC_01380,46843895477,Basic Saving Bank Deposit Account,2021-06-07,4554,dormant,single,4554
CUST_01220,ACC_01381,04805735884,Resident Foreign Currency Domestic Account,2024-06-11,327731,active,single,327731
CUST_01221,ACC_01382,61570982729,Saving Bank Account,2024-05-14,5913,active,single,5913
CUST_01222,ACC_01383,18813558103,Basic Saving Bank Deposit Account,2024-06-27,20627,active,single,20627
CUST_01223,ACC_01384,80325428644,Digital Saving Account,2024-01-17,77056,active,single,77056
CUST_01224,ACC_01385,66142585793,Saving Plus Bank Account,2021-02-22,183802,active,single,183802
CUST_01225,ACC_01386,24179424509,Basic Saving Bank Deposit Small Account,2021-02-25,3281,active,single,3281
CUST_01226,ACC_01387,95228502471,Resident Foreign Currency Domestic Account,2025-06-20,430483,active,single,430483
CUST_01227,ACC_01388,66870989045,Basic Saving Bank Deposit Account,2022-05-16,3371,active,single,3371
CUST_01228,ACC_01389,72076953689,Saving Bank Account,2021-02-10,24781,active,single,24781
CUST_01229,ACC_01390,78326970367,Digital Saving Account,2021-06-14,103548,active,single,103548
CUST_01230,ACC_01391,28590765955,Saving Bank Account,2022-04-23,79058,active,single,79058
CUST_01231,ACC_01392,84970470340,Basic Saving Bank Deposit Account,2023-03-31,12954,active,single,12954
CUST_01231,ACC_01393,94191458929,Digital Saving Account,2023-03-17,128652,active,single,128652
CUST_01232,ACC_01394,06808636621,Minor Saving Account,2021-10-22,15620,dormant,single,15620
