customer_id,card_id,account_number,credit_limit,current_outstanding,activation_date,expiry_date,card_status,is_primary_card,is_delinquent
CUST_00567,CC_002,5218-XXXX-XXXX-1032,30832,3484,2024-09-25,2027-09-25,active,True,False
CUST_00568,CC_006,5218-XXXX-XXXX-1033,154416,27771,2025-05-09,2028-05-08,active,True,False
CUST_00568,CC_002,5218-XXXX-XXXX-1034,57942,9955,2025-06-05,2028-06-04,active,False,False
CUST_00568,CC_007,5218-XXXX-XXXX-1035,231771,138573,2025-10-08,2028-10-07,active,False,False
CUST_00569,CC_002,5218-XXXX-XXXX-1036,17880,6343,2022-04-09,2025-04-08,active,True,False
CUST_00570,CC_001,5218-XXXX-XXXX-1037,286915,132038,2021-10-06,2024-10-05,active,True,False
CUST_00571,CC_001,5218-XXXX-XXXX-1038,90038,42691,2025-05-07,2028-05-06,blocked,True,False
CUST_00571,CC_005,5218-XXXX-XXXX-1039,186566,120439,2025-10-04,2028-10-03,active,False,False
CUST_00572,CC_006,5218-XXXX-XXXX-1040,76691,16699,2021-10-05,2024-10-04,active,True,False
CUST_00572,CC_001,5218-XXXX-XXXX-1041,342884,35597,2022-01-31,2025-01-30,active,False,False
CUST_00573,CC_001,5218-XXXX-XXXX-1042,148045,48591,2021-04-04,2024-04-03,active,True,False
CUST_00574,CC_004,5218-XXXX-XXXX-1043,63758,19844,2025-09-19,2028-09-18,active,True,False
CUST_00574,CC_007,5218-XXXX-XXXX-1044,682370,199658,2026-01-24,2029-01-23,active,False,False
CUST_00575,CC_005,5218-XXXX-XXXX-1045,201770,83467,2022-08-29,2025-08-28,active,True,False
CUST_00575,CC_002,5218-XXXX-XXXX-1046,37689,15414,2023-01-06,2026-01-05,active,False,False
CUST_00576,CC_006,5218-XXXX-XXXX-1047,157673,35076,2023-09-15,2026-09-14,active,True,False
CUST_00577,CC_003,5218-XXXX-XXXX-1048,94307,55296,2022-08-18,2025-08-17,active,True,True
CUST_00578,CC_007,5218-XXXX-XXXX-1049,118818,34011,2022-03-03,2025-03-02,active,True,False
CUST_00579,CC_006,5218-XXXX-XXXX-1050,113798,79496,2021-08-27,2024-08-26,active,True,False
CUST_00579,CC_007,5218-XXXX-XXXX-1051,368330,184228,2021-09-20,2024-09-19,active,False,False
CUST_00580,CC_004,5218-XXXX-XXXX-1052,30144,18753,2022-07-15,2025-07-14,active,True,False
CUST_00581,CC_004,5218-XXXX-XXXX-1053,60087,40164,2025-03-15,2028-03-14,active,True,False
CUST_00581,CC_007,5218-XXXX-XXXX-1054,240854,161290,2024-12-11,2027-12-11,active,False,False
CUST_00582,CC_001,5218-XXXX-XXXX-1055,194700,102842,2022-08-29,2025-08-28,active,True,False
CUST_00582,CC_007,5218-XXXX-XXXX-1056,363735,245569,2022-08-17,2025-08-16,closed,False,False
CUST_00583,CC_002,5218-XXXX-XXXX-1057,27531,12598,2024-11-03,2027-11-03,active,True,False
CUST_00583,CC_005,5218-XXXX-XXXX-1058,197561,39646,2024-12-02,2027-12-02,active,False,False
CUST_00584,CC_002,5218-XXXX-XXXX-1059,17438,4082,2022-07-31,2025-07-30,active,True,False
CUST_00585,CC_006,5218-XXXX-XXXX-1060,245604,72346,2023-12-18,2026-12-17,active,True,False
CUST_00585,CC_001,5218-XXXX-XXXX-1061,560665,109329,2023-11-10,2026-11-09,active,False,False
CUST_00585,CC_007,5218-XXXX-XXXX-1062,362627,154770,2023-11-14,2026-11-13,active,False,False
CUST_00586,CC_006,5218-XXXX-XXXX-1063,138347,31644,2025-02-22,2028-02-22,active,True,False
CUST_00586,CC_002,5218-XXXX-XXXX-1064,18117,9729,2025-01-17,2028-01-17,active,False,False
CUST_00587,CC_002,5218-XXXX-XXXX-1065,65507,17594,2024-04-16,2027-04-16,active,True,False
CUST_00587,CC_005,5218-XXXX-XXXX-1066,219227,99338,2024-05-27,2027-05-27,active,False,False
CUST_00587,CC_004,5218-XXXX-XXXX-1067,63106,28832,2024-03-19,2027-03-19,active,False,False
CUST_00588,CC_001,5218-XXXX-XXXX-1068,676785,276243,2022-12-30,2025-12-29,active,True,False
CUST_00588,CC_003,5218-XXXX-XXXX-1069,122699,72959,2023-03-08,2026-03-07,active,False,False
CUST_00588,CC_002,5218-XXXX-XXXX-1070,75643,42912,2022-12-19,2025-12-18,active,False,False
CUST_00589,CC_004,5218-XXXX-XXXX-1071,54371,24094,2024-09-16,2027-09-16,active,True,False
CUST_00589,CC_003,5218-XXXX-XXXX-1072,174332,68519,2024-07-21,2027-07-21,active,False,False
CUST_00589,CC_007,5218-XXXX-XXXX-1073,225103,99677,2024-06-20,2027-06-20,active,False,False
CUST_00590,CC_001,5218-XXXX-XXXX-1074,435912,169213,2021-10-02,2024-10-01,active,True,False
CUST_00590,CC_004,5218-XXXX-XXXX-1075,54791,33270,2021-08-26,2024-08-25,active,False,False
CUST_00591,CC_006,5218-XXXX-XXXX-1076,59361,33471,2025-11-19,2028-11-18,active,True,False
CUST_00592,CC_003,5218-XXXX-XXXX-1077,86617,31990,2022-05-14,2025-05-13,active,True,False
CUST_00593,CC_005,5218-XXXX-XXXX-1078,206243,23592,2024-08-01,2027-08-01,blocked,True,False
CUST_00593,CC_002,5218-XXXX-XXXX-1079,39503,25881,2024-09-05,2027-09-05,active,False,False
CUST_00594,CC_001,5218-XXXX-XXXX-1080,319461,177384,2025-11-21,2028-11-20,active,True,False
CUST_00594,CC_006,5218-XXXX-XXXX-1081,137961,26289,2026-01-25,2029-01-24,active,False,False
CUST_00595,CC_005,5218-XXXX-XXXX-1082,120228,49465,2021-10-12,2024-10-11,active,True,False
CUST_00595,CC_007,5218-XXXX-XXXX-1083,332323,46464,2022-02-01,2025-01-31,blocked,False,False
CUST_00596,CC_003,5218-XXXX-XXXX-1084,58583,24954,2021-09-18,2024-09-17,active,True,False
CUST_00596,CC_006,5218-XXXX-XXXX-1085,92245,60353,2022-01-02,2025-01-01,closed,False,False
CUST_00597,CC_007,5218-XXXX-XXXX-1086,270187,85625,2022-08-30,2025-08-29,active,True,False
CUST_00597,CC_003,5218-XXXX-XXXX-1087,92229,36532,2022-09-19,2025-09-18,active,False,False
CUST_00598,CC_006,5218-XXXX-XXXX-1088,78939,34687,2024-12-04,2027-12-04,active,True,False
CUST_00599,CC_005,5218-XXXX-XXXX-1089,535973,316010,2021-05-02,2024-05-01,active,True,False
CUST_00599,CC_002,5218-XXXX-XXXX-1090,77113,31691,2021-06-13,2024-06-12,active,False,False
CUST_00600,CC_003,5218-XXXX-XXXX-1091,161191,89616,2024-11-21,2027-11-21,active,True,True
CUST_00600,CC_001,5218-XXXX-XXXX-1092,498565,464584,2024-07-11,2027-07-11,active,False,True
CUST_00601,CC_004,5218-XXXX-XXXX-1093,26598,15375,2021-05-24,2024-05-23,active,True,False
CUST_00602,CC_003,5218-XXXX-XXXX-1094,122478,41955,2023-11-11,2026-11-10,active,True,False
CUST_00602,CC_006,5218-XXXX-XXXX-1095,123744,13319,2023-08-31,2026-08-30,active,False,False
CUST_00603,CC_004,5218-XXXX-XXXX-1096,111826,17001,2025-02-06,2028-02-06,blocked,True,False
CUST_00603,CC_005,5218-XXXX-XXXX-1097,356432,243639,2024-09-30,2027-09-30,active,False,False
CUST_00603,CC_003,5218-XXXX-XXXX-1098,111647,45859,2025-02-03,2028-02-03,active,False,False
CUST_00604,CC_005,5218-XXXX-XXXX-1099,187150,92922,2021-06-17,2024-06-16,active,True,False
CUST_00604,CC_006,5218-XXXX-XXXX-1100,143567,70058,2021-03-24,2024-03-23,active,False,False
CUST_00605,CC_001,5218-XXXX-XXXX-1101,315266,40714,2021-08-30,2024-08-29,active,True,False
CUST_00605,CC_006,5218-XXXX-XXXX-1102,88877,26581,2021-08-06,2024-08-05,active,False,False
CUST_00606,CC_007,5218-XXXX-XXXX-1103,405589,92471,2025-05-01,2028-04-30,active,True,False
CUST_00607,CC_003,5218-XXXX-XXXX-1104,56463,20690,2024-01-14,2027-01-13,active,True,False
CUST_00608,CC_004,5218-XXXX-XXXX-1105,27545,17058,2025-11-06,2028-11-05,active,True,False
CUST_00608,CC_003,5218-XXXX-XXXX-1106,130895,41441,2025-10-31,2028-10-30,active,False,False
CUST_00609,CC_003,5218-XXXX-XXXX-1107,51062,13520,2022-11-10,2025-11-09,active,True,False
CUST_00609,CC_005,5218-XXXX-XXXX-1108,251208,119486,2023-02-19,2026-02-18,active,False,False
CUST_00610,CC_002,5218-XXXX-XXXX-1109,30582,5585,2021-06-06,2024-06-05,active,True,False
CUST_00611,CC_002,5218-XXXX-XXXX-1110,24883,15912,2022-04-18,2025-04-17,active,True,False
CUST_00611,CC_003,5218-XXXX-XXXX-1111,54366,21749,2022-04-19,2025-04-18,active,False,False
CUST_00612,CC_003,5218-XXXX-XXXX-1112,93268,23090,2026-01-31,2029-01-30,active,True,False
CUST_00612,CC_002,5218-XXXX-XXXX-1113,36820,23465,2025-11-06,2028-11-05,active,False,False
CUST_00613,CC_006,5218-XXXX-XXXX-1114,80447,46481,2023-04-05,2026-04-04,active,True,False
CUST_00614,CC_003,5218-XXXX-XXXX-1115,60625,25800,2024-12-05,2027-12-05,active,True,False
CUST_00614,CC_007,5218-XXXX-XXXX-1116,885609,523886,2025-03-25,2028-03-24,active,False,False
CUST_00614,CC_001,5218-XXXX-XXXX-1117,176849,18380,2025-01-26,2028-01-26,active,False,False
CUST_00615,CC_006,5218-XXXX-XXXX-1118,131963,27804,2023-02-12,2026-02-11,active,True,False
CUST_00615,CC_001,5218-XXXX-XXXX-1119,291208,105800,2023-02-10,2026-02-09,active,False,False
CUST_00616,CC_001,5218-XXXX-XXXX-1120,402868,138605,2023-10-02,2026-10-01,active,True,False
CUST_00616,CC_006,5218-XXXX-XXXX-1121,102306,11386,2023-08-28,2026-08-27,active,False,False
CUST_00617,CC_003,5218-XXXX-XXXX-1122,95029,43950,2025-03-12,2028-03-11,active,True,False
CUST_00617,CC_005,5218-XXXX-XXXX-1123,251789,140975,2025-03-09,2028-03-08,active,False,False
CUST_00618,CC_007,5218-XXXX-XXXX-1124,458505,123036,2021-12-30,2024-12-29,active,True,False
CUST_00619,CC_002,5218-XXXX-XXXX-1125,49826,7534,2024-11-04,2027-11-04,active,True,False
CUST_00619,CC_004,5218-XXXX-XXXX-1126,55186,20895,2025-02-14,2028-02-14,active,False,False
CUST_00620,CC_004,5218-XXXX-XXXX-1127,29356,17910,2023-03-08,2026-03-07,active,True,False
CUST_00621,CC_002,5218-XXXX-XXXX-1128,47332,17606,2023-02-16,2026-02-15,active,True,False
CUST_00621,CC_007,5218-XXXX-XXXX-1129,389447,71309,2023-03-10,2026-03-09,active,False,False
CUST_00621,CC_005,5218-XXXX-XXXX-1130,321096,72330,2023-02-16,2026-02-15,active,False,False
CUST_00622,CC_007,5218-XXXX-XXXX-1131,214758,141349,2023-11-30,2026-11-29,active,True,False
CUST_00623,CC_002,5218-XXXX-XXXX-1132,59905,21851,2023-08-27,2026-08-26,active,True,False
CUST_00623,CC_007,5218-XXXX-XXXX-1133,641788,341751,2023-09-29,2026-09-28,active,False,False
CUST_00624,CC_004,5218-XXXX-XXXX-1134,32251,20548,2022-01-03,2025-01-02,active,True,False
CUST_00625,CC_005,5218-XXXX-XXXX-1135,182202,49518,2022-07-09,2025-07-08,active,True,False
CUST_00625,CC_006,5218-XXXX-XXXX-1136,86367,13585,2022-05-07,2025-05-06,active,False,False
CUST_00625,CC_004,5218-XXXX-XXXX-1137,51810,26372,2022-05-25,2025-05-24,active,False,False
CUST_00626,CC_005,5218-XXXX-XXXX-1138,199500,74514,2022-02-14,2025-02-13,active,True,False
CUST_00627,CC_002,5218-XXXX-XXXX-1139,53071,12724,2024-02-21,2027-02-20,active,True,False
CUST_00627,CC_005,5218-XXXX-XXXX-1140,675383,124624,2024-02-07,2027-02-06,active,False,False
CUST_00628,CC_006,5218-XXXX-XXXX-1141,78536,26513,2024-01-09,2027-01-08,active,True,False
CUST_00628,CC_004,5218-XXXX-XXXX-1142,43778,30359,2023-08-30,2026-08-29,active,False,False
CUST_00628,CC_005,5218-XXXX-XXXX-1143,522712,58774,2023-11-14,2026-11-13,active,False,False
CUST_00629,CC_003,5218-XXXX-XXXX-1144,31762,11730,2023-08-17,2026-08-16,active,True,False
CUST_00630,CC_003,5218-XXXX-XXXX-1145,82972,23949,2024-03-09,2027-03-09,active,True,False
CUST_00631,CC_003,5218-XXXX-XXXX-1146,53756,32592,2024-06-30,2027-06-30,active,True,False
CUST_00631,CC_007,5218-XXXX-XXXX-1147,225862,124916,2024-04-10,2027-04-10,active,False,False
CUST_00632,CC_005,5218-XXXX-XXXX-1148,193242,49660,2022-04-14,2025-04-13,active,True,False
CUST_00632,CC_007,5218-XXXX-XXXX-1149,84821,46029,2022-05-31,2025-05-30,active,False,False
CUST_00633,CC_005,5218-XXXX-XXXX-1150,142801,66796,2023-04-04,2026-04-03,active,True,False
CUST_00634,CC_004,5218-XXXX-XXXX-1151,42281,25845,2023-09-25,2026-09-24,active,True,False
CUST_00635,CC_002,5218-XXXX-XXXX-1152,19625,15929,2021-09-14,2024-09-13,active,True,True
CUST_00636,CC_004,5218-XXXX-XXXX-1153,49910,18175,2025-07-11,2028-07-10,active,True,False
CUST_00636,CC_002,5218-XXXX-XXXX-1154,22855,2356,2025-06-01,2028-05-31,active,False,False
CUST_00637,CC_003,5218-XXXX-XXXX-1155,110636,95669,2025-11-29,2028-11-28,active,True,True
CUST_00638,CC_001,5218-XXXX-XXXX-1156,258351,170504,2025-08-28,2028-08-27,active,True,False
CUST_00638,CC_004,5218-XXXX-XXXX-1157,45965,16799,2025-05-07,2028-05-06,active,False,False
CUST_00639,CC_006,5218-XXXX-XXXX-1158,81687,29143,2022-02-02,2025-02-01,active,True,False
CUST_00639,CC_003,5218-XXXX-XXXX-1159,83181,51126,2022-06-28,2025-06-27,active,False,False
CUST_00640,CC_001,5218-XXXX-XXXX-1160,315351,187781,2022-08-21,2025-08-20,active,True,False
CUST_00640,CC_003,5218-XXXX-XXXX-1161,46330,27376,2022-05-05,2025-05-04,active,False,False
CUST_00641,CC_005,5218-XXXX-XXXX-1162,373063,60221,2023-12-17,2026-12-16,active,True,False
CUST_00641,CC_006,5218-XXXX-XXXX-1163,271954,112411,2024-01-19,2027-01-18,active,False,False
CUST_00641,CC_007,5218-XXXX-XXXX-1164,252560,150964,2023-12-09,2026-12-08,active,False,False
CUST_00642,CC_007,5218-XXXX-XXXX-1165,898878,279146,2025-02-17,2028-02-17,active,True,False
CUST_00642,CC_001,5218-XXXX-XXXX-1166,227113,106171,2024-10-06,2027-10-06,active,False,False
CUST_00643,CC_002,5218-XXXX-XXXX-1167,12286,4511,2021-12-26,2024-12-25,active,True,False
CUST_00644,CC_004,5218-XXXX-XXXX-1168,63201,13161,2021-10-25,2024-10-24,active,True,False
CUST_00644,CC_002,5218-XXXX-XXXX-1169,31446,12603,2021-08-18,2024-08-17,active,False,False
CUST_00645,CC_006,5218-XXXX-XXXX-1170,326766,66649,2024-03-22,2027-03-22,closed,True,False
CUST_00645,CC_001,5218-XXXX-XXXX-1171,694905,205708,2024-02-17,2027-02-16,active,False,False
CUST_00646,CC_003,5218-XXXX-XXXX-1172,157714,56955,2021-11-10,2024-11-09,active,True,False
CUST_00646,CC_004,5218-XXXX-XXXX-1173,88879,20648,2022-02-04,2025-02-03,active,False,False
CUST_00646,CC_006,5218-XXXX-XXXX-1174,76795,50979,2021-10-17,2024-10-16,active,False,False
CUST_00647,CC_001,5218-XXXX-XXXX-1175,122140,27827,2022-12-26,2025-12-25,active,True,False
CUST_00648,CC_006,5218-XXXX-XXXX-1176,142722,66119,2024-04-17,2027-04-17,active,True,True
CUST_00648,CC_002,5218-XXXX-XXXX-1177,36473,24676,2024-05-19,2027-05-19,active,False,False
CUST_00649,CC_002,5218-XXXX-XXXX-1178,24933,15039,2023-03-23,2026-03-22,active,True,False
CUST_00649,CC_005,5218-XXXX-XXXX-1179,134947,24611,2023-05-19,2026-05-18,active,False,False
CUST_00650,CC_003,5218-XXXX-XXXX-1180,56392,8249,2025-09-16,2028-09-15,active,True,False
CUST_00651,CC_005,5218-XXXX-XXXX-1181,678363,116300,2026-01-01,2028-12-31,active,True,False
CUST_00651,CC_003,5218-XXXX-XXXX-1182,178937,63183,2026-02-15,2029-02-14,active,False,False
CUST_00651,CC_007,5218-XXXX-XXXX-1183,676239,282372,2026-02-09,2029-02-08,active,False,False
CUST_00652,CC_002,5218-XXXX-XXXX-1184,40732,11106,2026-02-27,2029-02-26,active,True,False
CUST_00652,CC_003,5218-XXXX-XXXX-1185,118804,66882,2026-04-05,2029-04-04,active,False,False
CUST_00653,CC_006,5218-XXXX-XXXX-1186,246511,105898,2022-07-30,2025-07-29,active,True,False
CUST_00653,CC_007,5218-XXXX-XXXX-1187,892409,503275,2022-06-06,2025-06-05,active,False,False
CUST_00654,CC_001,5218-XXXX-XXXX-1188,220838,67925,2021-05-22,2024-05-21,active,True,False
CUST_00655,CC_003,5218-XXXX-XXXX-1189,101716,49631,2024-10-05,2027-10-05,active,True,False
CUST_00655,CC_007,5218-XXXX-XXXX-1190,682325,367875,2024-12-04,2027-12-04,blocked,False,False
CUST_00656,CC_001,5218-XXXX-XXXX-1191,229044,39588,2023-03-30,2026-03-29,active,True,False
CUST_00656,CC_002,5218-XXXX-XXXX-1192,43900,17106,2022-12-04,2025-12-03,active,False,False
CUST_00657,CC_007,5218-XXXX-XXXX-1193,188046,110042,2022-06-18,2025-06-17,active,True,False
CUST_00657,CC_003,5218-XXXX-XXXX-1194,81528,50641,2022-04-15,2025-04-14,active,False,False
CUST_00658,CC_004,5218-XXXX-XXXX-1195,86395,34807,2023-01-01,2025-12-31,active,True,False
CUST_00658,CC_003,5218-XXXX-XXXX-1196,200850,131248,2022-08-29,2025-08-28,active,False,False
CUST_00658,CC_005,5218-XXXX-XXXX-1197,637624,107099,2022-09-10,2025-09-09,active,False,False
CUST_00659,CC_004,5218-XXXX-XXXX-1198,45890,23394,2021-06-09,2024-06-08,active,True,False
CUST_00659,CC_002,5218-XXXX-XXXX-1199,78439,28048,2021-04-18,2024-04-17,active,False,False
CUST_00659,CC_007,5218-XXXX-XXXX-1200,704611,323828,2021-09-24,2024-09-23,active,False,False
CUST_00660,CC_004,5218-XXXX-XXXX-1201,18706,8930,2025-06-26,2028-06-25,blocked,True,False
CUST_00660,CC_001,5218-XXXX-XXXX-1202,282636,31883,2025-05-29,2028-05-28,active,False,False
CUST_00661,CC_004,5218-XXXX-XXXX-1203,57056,6412,2023-10-10,2026-10-09,active,True,False
CUST_00662,CC_006,5218-XXXX-XXXX-1204,156438,99867,2023-03-08,2026-03-07,active,True,False
CUST_00662,CC_004,5218-XXXX-XXXX-1205,74184,17591,2023-01-26,2026-01-25,active,False,False
CUST_00663,CC_004,5218-XXXX-XXXX-1206,26994,13478,2021-02-26,2024-02-26,active,True,False
CUST_00664,CC_001,5218-XXXX-XXXX-1207,252207,91246,2024-03-10,2027-03-10,active,True,True
CUST_00665,CC_005,5218-XXXX-XXXX-1208,262481,123115,2022-10-24,2025-10-23,active,True,True
CUST_00665,CC_002,5218-XXXX-XXXX-1209,29370,14536,2022-11-10,2025-11-09,active,False,True
CUST_00665,CC_004,5218-XXXX-XXXX-1210,44855,40284,2023-03-31,2026-03-30,active,False,True
CUST_00666,CC_001,5218-XXXX-XXXX-1211,133386,81792,2022-04-20,2025-04-19,active,True,False
CUST_00666,CC_002,5218-XXXX-XXXX-1212,25257,14296,2022-08-02,2025-08-01,active,False,False
CUST_00666,CC_004,5218-XXXX-XXXX-1213,43721,20815,2022-06-15,2025-06-14,active,False,False
CUST_00667,CC_006,5218-XXXX-XXXX-1214,184646,120117,2022-02-08,2025-02-07,active,True,False
CUST_00668,CC_006,5218-XXXX-XXXX-1215,120414,61069,2024-05-28,2027-05-28,active,True,False
CUST_00668,CC_001,5218-XXXX-XXXX-1216,315058,161964,2024-06-20,2027-06-20,active,False,False
CUST_00668,CC_002,5218-XXXX-XXXX-1217,39380,4108,2024-03-11,2027-03-11,active,False,False
CUST_00669,CC_005,5218-XXXX-XXXX-1218,134811,34085,2025-09-04,2028-09-03,active,True,False
CUST_00669,CC_001,5218-XXXX-XXXX-1219,124443,19731,2025-10-14,2028-10-13,active,False,False
CUST_00670,CC_005,5218-XXXX-XXXX-1220,233279,69849,2023-08-17,2026-08-16,active,True,False
CUST_00670,CC_002,5218-XXXX-XXXX-1221,21859,2868,2023-12-25,2026-12-24,active,False,False
CUST_00671,CC_005,5218-XXXX-XXXX-1222,96283,36331,2024-01-13,2027-01-12,active,True,False
CUST_00672,CC_003,5218-XXXX-XXXX-1223,49006,18258,2022-08-24,2025-08-23,active,True,False
CUST_00673,CC_003,5218-XXXX-XXXX-1224,116916,102679,2025-07-27,2028-07-26,active,True,True
CUST_00674,CC_004,5218-XXXX-XXXX-1225,54290,28679,2025-09-16,2028-09-15,active,True,False
CUST_00674,CC_005,5218-XXXX-XXXX-1226,526090,92817,2025-08-24,2028-08-23,active,False,False
CUST_00675,CC_006,5218-XXXX-XXXX-1227,81572,48857,2023-09-29,2026-09-28,active,True,False
CUST_00676,CC_006,5218-XXXX-XXXX-1228,98404,15515,2021-03-23,2024-03-22,active,True,False
CUST_00676,CC_001,5218-XXXX-XXXX-1229,164094,28190,2021-03-09,2024-03-08,active,False,False
CUST_00677,CC_002,5218-XXXX-XXXX-1230,34832,7089,2022-08-04,2025-08-03,active,True,False
CUST_00677,CC_007,5218-XXXX-XXXX-1231,436176,54859,2022-03-21,2025-03-20,active,False,False
CUST_00678,CC_007,5218-XXXX-XXXX-1232,237865,104351,2025-01-18,2028-01-18,active,True,False
CUST_00678,CC_006,5218-XXXX-XXXX-1233,33760,8441,2025-03-17,2028-03-16,active,False,False
CUST_00679,CC_001,5218-XXXX-XXXX-1234,282562,60275,2022-11-06,2025-11-05,active,True,False
CUST_00679,CC_004,5218-XXXX-XXXX-1235,60747,21744,2022-10-09,2025-10-08,active,False,False
CUST_00680,CC_007,5218-XXXX-XXXX-1236,931607,598638,2022-02-04,2025-02-03,active,True,False
CUST_00680,CC_002,5218-XXXX-XXXX-1237,37059,6169,2021-10-09,2024-10-08,active,False,False
CUST_00680,CC_001,5218-XXXX-XXXX-1238,506963,340500,2022-02-28,2025-02-27,active,False,False
CUST_00681,CC_001,5218-XXXX-XXXX-1239,137101,69283,2022-07-12,2025-07-11,active,True,False
CUST_00682,CC_004,5218-XXXX-XXXX-1240,25651,7191,2024-10-13,2027-10-13,active,True,False
CUST_00683,CC_006,5218-XXXX-XXXX-1241,79720,9892,2025-06-06,2028-06-05,active,True,False
CUST_00684,CC_006,5218-XXXX-XXXX-1242,51286,14774,2023-03-03,2026-03-02,active,True,False
CUST_00684,CC_007,5218-XXXX-XXXX-1243,496914,310808,2022-11-01,2025-10-31,active,False,False
CUST_00685,CC_004,5218-XXXX-XXXX-1244,106561,34336,2023-06-12,2026-06-11,active,True,False
CUST_00685,CC_005,5218-XXXX-XXXX-1245,303178,84910,2023-05-05,2026-05-04,active,False,False
CUST_00686,CC_005,5218-XXXX-XXXX-1246,195288,86742,2024-10-08,2027-10-08,active,True,False
CUST_00687,CC_007,5218-XXXX-XXXX-1247,179947,60175,2021-12-08,2024-12-07,active,True,False
CUST_00687,CC_001,5218-XXXX-XXXX-1248,269595,157082,2021-12-13,2024-12-12,active,False,False
CUST_00688,CC_007,5218-XXXX-XXXX-1249,426413,122250,2024-11-11,2027-11-11,active,True,False
CUST_00688,CC_003,5218-XXXX-XXXX-1250,67953,10776,2024-12-01,2027-12-01,active,False,False
CUST_00689,CC_002,5218-XXXX-XXXX-1251,49419,18138,2025-11-19,2028-11-18,closed,True,False
CUST_00689,CC_001,5218-XXXX-XXXX-1252,595258,154902,2025-09-10,2028-09-09,active,False,False
CUST_00690,CC_001,5218-XXXX-XXXX-1253,169716,49396,2021-02-08,2024-02-08,active,True,False
CUST_00690,CC_004,5218-XXXX-XXXX-1254,68851,36647,2021-06-09,2024-06-08,active,False,False
CUST_00690,CC_003,5218-XXXX-XXXX-1255,120486,15399,2021-01-10,2024-01-10,active,False,False
CUST_00691,CC_001,5218-XXXX-XXXX-1256,506441,353727,2022-04-07,2025-04-06,active,True,False
CUST_00691,CC_007,5218-XXXX-XXXX-1257,224953,137517,2022-07-25,2025-07-24,active,False,False
CUST_00691,CC_004,5218-XXXX-XXXX-1258,66085,24961,2022-08-05,2025-08-04,active,False,False
CUST_00692,CC_006,5218-XXXX-XXXX-1259,90891,12336,2022-02-01,2025-01-31,active,True,False
CUST_00692,CC_004,5218-XXXX-XXXX-1260,55898,18309,2021-12-17,2024-12-16,active,False,False
CUST_00692,CC_001,5218-XXXX-XXXX-1261,668823,72551,2022-05-16,2025-05-15,active,False,False
CUST_00693,CC_007,5218-XXXX-XXXX-1262,137027,18943,2022-06-16,2025-06-15,active,True,False
CUST_00693,CC_001,5218-XXXX-XXXX-1263,263906,62879,2022-06-30,2025-06-29,blocked,False,False
CUST_00694,CC_005,5218-XXXX-XXXX-1264,346028,241227,2023-04-19,2026-04-18,active,True,False
CUST_00694,CC_007,5218-XXXX-XXXX-1265,468003,96842,2023-02-25,2026-02-24,active,False,False
CUST_00695,CC_003,5218-XXXX-XXXX-1266,66456,40917,2024-02-16,2027-02-15,active,True,False
CUST_00695,CC_005,5218-XXXX-XXXX-1267,243595,80355,2023-11-03,2026-11-02,active,False,False
CUST_00696,CC_007,5218-XXXX-XXXX-1268,416605,224365,2023-05-07,2026-05-06,active,True,False
CUST_00696,CC_005,5218-XXXX-XXXX-1269,288209,92720,2023-04-25,2026-04-24,active,False,False
CUST_00697,CC_004,5218-XXXX-XXXX-1270,17121,6081,2022-07-21,2025-07-20,active,True,False
CUST_00697,CC_006,5218-XXXX-XXXX-1271,88198,58723,2022-07-09,2025-07-08,active,False,False
CUST_00698,CC_005,5218-XXXX-XXXX-1272,159645,63219,2024-09-06,2027-09-06,active,True,True
CUST_00698,CC_001,5218-XXXX-XXXX-1273,282087,216295,2024-12-02,2027-12-02,active,False,True
CUST_00699,CC_007,5218-XXXX-XXXX-1274,784863,538711,2022-10-18,2025-10-17,active,True,False
CUST_00699,CC_002,5218-XXXX-XXXX-1275,53049,22064,2022-08-30,2025-08-29,active,False,False
CUST_00700,CC_002,5218-XXXX-XXXX-1276,12682,11184,2023-09-08,2026-09-07,active,True,True
CUST_00700,CC_001,5218-XXXX-XXXX-1277,162966,148061,2023-03-23,2026-03-22,active,False,True
CUST_00701,CC_002,5218-XXXX-XXXX-1278,89709,20402,2023-05-02,2026-05-01,active,True,False
CUST_00701,CC_007,5218-XXXX-XXXX-1279,596702,356413,2023-06-07,2026-06-06,active,False,False
CUST_00702,CC_002,5218-XXXX-XXXX-1280,22096,10991,2023-09-04,2026-09-03,active,True,False
CUST_00703,CC_005,5218-XXXX-XXXX-1281,259979,41072,2022-06-04,2025-06-03,active,True,False
CUST_00704,CC_004,5218-XXXX-XXXX-1282,59068,35535,2025-09-02,2028-09-01,active,True,False
CUST_00704,CC_003,5218-XXXX-XXXX-1283,94091,59217,2025-12-17,2028-12-16,active,False,False
CUST_00704,CC_005,5218-XXXX-XXXX-1284,141869,89247,2025-10-13,2028-10-12,active,False,False
CUST_00705,CC_005,5218-XXXX-XXXX-1285,162982,31394,2024-07-02,2027-07-02,active,True,False
CUST_00705,CC_001,5218-XXXX-XXXX-1286,622224,311728,2024-07-20,2027-07-20,active,False,False
CUST_00706,CC_005,5218-XXXX-XXXX-1287,182942,70106,2021-05-18,2024-05-17,active,True,False
CUST_00706,CC_003,5218-XXXX-XXXX-1288,109358,37986,2021-09-16,2024-09-15,active,False,False
