customer_id,account_id,account_number,account_type,opening_date,current_balance,account_status,account_holder_type,recurring_balance
CUST_05971,ACC_06782,17629888627,Saving Plus Bank Account,2021-06-15,240463,active,single,240463
CUST_05972,ACC_06783,17896999658,Saving Bank Account,2023-01-11,40747,active,single,40747
CUST_05973,ACC_06784,65365122849,Minor Saving Account,2022-04-23,23348,dormant,single,23348
CUST_05973,ACC_06785,57822627637,Basic Saving Bank Deposit Account,2022-04-06,16269,active,single,16269
CUST_05974,ACC_06786,12148623737,Minor Saving Account,2022-04-24,43494,active,single,43494
CUST_05975,ACC_06787,42958677972,Saving Plus Bank Account,2024-01-24,397706,active,single,397706
CUST_05976,ACC_06788,84591993529,Minor Saving Account,2025-07-01,10007,active,single,10007
CUST_05977,ACC_06789,33839329597,Digital Saving Account,2024-07-15,96404,active,single,96404
CUST_05978,ACC_06790,78361326326,Saving Bank Account,2021-09-13,81793,active,single,81793
CUST_05979,ACC_06791,29493647786,Digital Saving Account,2021-09-22,222953,active,single,222953
CUST_05980,ACC_06792,29113623289,Digital Saving Account,2024-03-04,229520,active,single,229520
CUST_05981,ACC_06793,97527213161,Resident Foreign Currency Domestic Account,2022-01-31,794013,active,single,794013
CUST_05981,ACC_06794,36471499176,Minor Saving Account,2022-03-16,10067,active,single,10067
CUST_05982,ACC_06795,16799742243,Saving Bank Account,2022-02-21,62016,active,single,62016
CUST_05983,ACC_06796,98855989155,Minor Saving Account,2022-12-15,26027,active,single,26027
CUST_05983,ACC_06797,78716796576,Digital Saving Account,2023-02-06,228086,active,single,228086
CUST_05984,ACC_06798,74581183712,Saving Plus Bank Account,2022-10-18,369570,active,single,369570
CUST_05985,ACC_06799,43638569319,Resident Foreign Currency Domestic Account,2021-11-14,115988,active,single,115988
CUST_05986,ACC_06800,99973174874,Basic Saving Bank Deposit Account,2022-07-26,13687,active,single,13687
CUST_05987,ACC_06801,84482577259,Resident Foreign Currency Domestic Account,2022-08-21,877102,active,single,877102
CUST_05988,ACC_06802,12413848322,Saving Bank Account,2022-10-05,33797,active,single,33797
CUST_05989,ACC_06803,29337615753,Basic Saving Bank Deposit Small Account,2025-10-19,13774,active,single,13774
CUST_05990,ACC_06804,64964414649,Saving Plus Bank Account,2024-07-07,252041,active,single,252041
CUST_05991,ACC_06805,47695676266,Basic Saving Bank Deposit Account,2021-10-14,6903,active,single,6903
CUST_05992,ACC_06806,93362883437,Basic Saving Bank Deposit Account,2021-02-17,5624,active,single,5624
CUST_05992,ACC_06807,91975119433,Basic Saving Bank Deposit Small Account,2021-03-22,9862,active,single,9862
CUST_05993,ACC_06808,58384547294,Basic Saving Bank Deposit Small Account,2025-02-28,4291,active,single,4291
CUST_05993,ACC_06809,79547768639,Saving Bank Account,2025-01-02,70196,dormant,single,70196
CUST_05994,ACC_06810,98249997566,Resident Foreign Currency Domestic Account,2022-01-17,251300,active,single,251300
CUST_05995,ACC_06811,53161521213,Minor Saving Account,2022-10-12,14798,active,single,14798
CUST_05996,ACC_06812,13893416182,Basic Saving Bank Deposit Small Account,2023-03-19,7937,active,single,7937
CUST_05997,ACC_06813,24348682766,Resident Foreign Currency Domestic Account,2025-04-15,944476,active,single,944476
CUST_05997,ACC_06814,45198791574,Digital Saving Account,2025-04-29,46739,active,single,46739
CUST_05998,ACC_06815,14115153481,Digital Saving Account,2024-10-25,155987,active,single,155987
CUST_05999,ACC_06816,52574465379,Basic Saving Bank Deposit Account,2025-04-09,6293,active,single,6293
CUST_06000,ACC_06817,38362714186,Basic Saving Bank Deposit Small Account,2025-09-20,5329,active,single,5329
CUST_06001,ACC_06818,37799234278,Resident Foreign Currency Domestic Account,2023-11-17,303045,active,single,303045
CUST_06001,ACC_06819,32819656878,Minor Saving Account,2023-10-05,10623,active,single,10623
CUST_06002,ACC_06820,45857376887,Digital Saving Account,2022-07-20,221241,active,single,221241
CUST_06003,ACC_06821,84652334141,Basic Saving Bank Deposit Small Account,2025-04-03,7262,active,single,7262
CUST_06004,ACC_06822,63438829296,Digital Saving Account,2021-11-06,106477,active,single,106477
CUST_06005,ACC_06823,35866899754,Saving Bank Account,2022-11-21,56604,active,single,56604
CUST_06006,ACC_06824,56246144737,Basic Saving Bank Deposit Small Account,2023-01-30,6255,active,single,6255
CUST_06007,ACC_06825,51852592985,Minor Saving Account,2024-08-09,27736,dormant,single,27736
CUST_06008,ACC_06826,35268683415,Saving Plus Bank Account,2025-09-17,440945,active,single,440945
CUST_06009,ACC_06827,13777529317,Basic Saving Bank Deposit Small Account,2023-03-02,1091,active,single,1091
CUST_06010,ACC_06828,52598356997,Minor Saving Account,2025-04-06,14867,active,single,14867
CUST_06011,ACC_06829,14141687837,Minor Saving Account,2025-04-22,2130,active,single,2130
CUST_06012,ACC_06830,14467495871,Basic Saving Bank Deposit Account,2022-07-06,2762,active,single,2762
CUST_06012,ACC_06831,47615848879,Resident Foreign Currency Domestic Account,2022-05-04,434115,active,single,434115
CUST_06013,ACC_06832,21929671348,Digital Saving Account,2024-01-16,215898,active,single,215898
CUST_06014,ACC_06833,17296936594,Saving Plus Bank Account,2020-12-27,224380,active,single,224380
CUST_06015,ACC_06834,92973196519,Minor Saving Account,2025-02-25,43225,active,single,43225
CUST_06016,ACC_06835,98662839674,Minor Saving Account,2025-06-20,25778,active,single,25778
CUST_06017,ACC_06836,59432822277,Resident Foreign Currency Domestic Account,2025-10-17,978924,active,single,978924
CUST_06018,ACC_06837,45625137674,Saving Plus Bank Account,2022-10-28,213427,active,single,213427
CUST_06019,ACC_06838,52978497419,Digital Saving Account,2025-01-26,156110,active,single,156110
CUST_06020,ACC_06839,23434255426,Basic Saving Bank Deposit Small Account,2025-07-01,13385,active,single,13385
CUST_06021,ACC_06840,23194879753,Resident Foreign Currency Domestic Account,2023-02-18,743915,active,single,743915
CUST_06022,ACC_06841,65392482157,Digital Saving Account,2025-04-05,58454,active,single,58454
CUST_06023,ACC_06842,71991377169,Basic Saving Bank Deposit Small Account,2021-02-22,4276,active,single,4276
CUST_06024,ACC_06843,74588642316,Minor Saving Account,2021-03-06,46870,active,single,46870
CUST_06025,ACC_06844,45432873199,Resident Foreign Currency Domestic Account,2025-03-24,156643,active,single,156643
CUST_06025,ACC_06845,67247173512,Saving Plus Bank Account,2025-01-19,438277,active,single,438277
CUST_06026,ACC_06846,13353366742,Minor Saving Account,2025-11-01,878,active,single,878
CUST_06027,ACC_06847,26118339163,Digital Saving Account,2022-12-09,171151,active,single,171151
CUST_06028,ACC_06848,31999313755,Saving Plus Bank Account,2021-09-19,306157,active,single,306157
CUST_06029,ACC_06849,42636594468,Basic Saving Bank Deposit Account,2024-08-29,8522,active,single,8522
CUST_06030,ACC_06850,83511715134,Resident Foreign Currency Domestic Account,2022-01-18,55111,active,single,55111
CUST_06031,ACC_06851,13717853977,Resident Foreign Currency Domestic Account,2021-07-26,915974,active,single,915974
CUST_06032,ACC_06852,38724123828,Digital Saving Account,2021-08-24,148305,active,single,148305
CUST_06033,ACC_06853,33234419872,Basic Saving Bank Deposit Small Account,2024-08-01,9908,active,single,9908
CUST_06034,ACC_06854,19327151772,Basic Saving Bank Deposit Account,2025-09-23,5433,active,single,5433
CUST_06035,ACC_06855,94538216837,Digital Saving Account,2021-11-10,94291,active,single,94291
CUST_06036,ACC_06856,78777715295,Resident Foreign Currency Domestic Account,2022-04-17,607414,active,single,607414
CUST_06037,ACC_06857,58812729796,Saving Bank Account,2025-09-27,96726,dormant,single,96726
CUST_06038,ACC_06858,67376231549,Digital Saving Account,2025-07-24,122807,active,single,122807
CUST_06039,ACC_06859,39624378225,Resident Foreign Currency Domestic Account,2025-12-06,968964,active,single,968964
CUST_06040,ACC_06860,71727711764,Saving Plus Bank Account,2023-04-25,418118,active,single,418118
CUST_06041,ACC_06861,42814212873,Basic Saving Bank Deposit Account,2021-08-29,13814,active,single,13814
CUST_06042,ACC_06862,69419146185,Minor Saving Account,2022-08-08,45712,active,single,45712
CUST_06043,ACC_06863,93877879361,Saving Bank Account,2024-02-24,5930,active,single,5930
CUST_06044,ACC_06864,95894184788,Basic Saving Bank Deposit Small Account,2021-10-28,10495,active,single,10495
CUST_06045,ACC_06865,85685557313,Minor Saving Account,2024-10-20,47404,active,single,47404
CUST_06046,ACC_06866,97896936963,Resident Foreign Currency Domestic Account,2025-04-01,315014,active,single,315014
CUST_06047,ACC_06867,75618756562,Minor Saving Account,2021-05-18,6338,active,single,6338
CUST_06048,ACC_06868,34841214774,Saving Plus Bank Account,2023-04-27,188574,active,single,188574
CUST_06049,ACC_06869,16284241873,Basic Saving Bank Deposit Small Account,2024-01-06,6764,active,single,6764
CUST_06050,ACC_06870,36229351852,Basic Saving Bank Deposit Small Account,2021-04-26,9553,active,single,9553
CUST_06050,ACC_06871,44854674216,Basic Saving Bank Deposit Account,2021-06-19,10411,active,single,10411
CUST_06051,ACC_06872,56235799586,Saving Plus Bank Account,2023-02-22,393435,active,single,393435
CUST_06052,ACC_06873,12381326562,Saving Plus Bank Account,2024-05-08,415907,active,single,415907
CUST_06053,ACC_06874,68151296592,Digital Saving Account,2022-10-29,139479,active,single,139479
CUST_06053,ACC_06875,88998272262,Saving Bank Account,2022-10-11,6534,active,single,6534
CUST_06054,ACC_06876,29838484857,Saving Bank Account,2024-10-24,39675,active,single,39675
CUST_06054,ACC_06877,47113967255,Minor Saving Account,2024-12-25,47943,active,single,47943
CUST_06055,ACC_06878,92262824239,Saving Bank Account,2023-11-04,50139,active,single,50139
CUST_06056,ACC_06879,73331783189,Minor Saving Account,2024-01-08,4532,active,single,4532
CUST_06057,ACC_06880,27357456894,Basic Saving Bank Deposit Small Account,2022-09-12,4194,active,single,4194
CUST_06058,ACC_06881,21466334667,Basic Saving Bank Deposit Account,2023-10-06,7815,active,single,7815
CUST_06059,ACC_06882,66786253279,Minor Saving Account,2023-12-24,553,active,single,553
CUST_06060,ACC_06883,98746362878,Basic Saving Bank Deposit Account,2023-07-21,9997,active,single,9997
CUST_06060,ACC_06884,64395966647,Resident Foreign Currency Domestic Account,2023-09-29,124295,active,single,124295
CUST_06061,ACC_06885,36352659698,Basic Saving Bank Deposit Small Account,2024-07-22,14400,active,single,14400
CUST_06062,ACC_06886,85861451362,Basic Saving Bank Deposit Account,2025-01-11,14435,active,single,14435
CUST_06062,ACC_06887,44999976965,Minor Saving Account,2024-11-22,15741,active,single,15741
CUST_06063,ACC_06888,56722956991,Basic Saving Bank Deposit Small Account,2021-11-04,5286,active,single,5286
CUST_06064,ACC_06889,23783333458,Saving Bank Account,2021-12-13,47434,active,single,47434
CUST_06065,ACC_06890,69626176584,Basic Saving Bank Deposit Account,2024-12-26,10619,active,single,10619
CUST_06066,ACC_06891,95852966513,Minor Saving Account,2024-09-09,40940,active,single,40940
CUST_06067,ACC_06892,88632376128,Digital Saving Account,2025-05-20,32543,active,single,32543
CUST_06068,ACC_06893,66247458843,Digital Saving Account,2024-01-08,168316,active,single,168316
CUST_06069,ACC_06894,57363343336,Digital Saving Account,2022-10-13,144708,active,single,144708
CUST_06069,ACC_06895,33997184674,Basic Saving Bank Deposit Small Account,2022-11-21,4123,active,single,4123
CUST_06070,ACC_06896,21673727455,Minor Saving Account,2022-01-14,944,active,single,944
CUST_06071,ACC_06897,73913229658,Digital Saving Account,2023-07-08,57998,active,single,57998
CUST_06071,ACC_06898,69226866685,Basic Saving Bank Deposit Small Account,2023-06-28,14257,active,single,14257
CUST_06072,ACC_06899,99692128112,Saving Plus Bank Account,2024-08-27,367388,dormant,single,367388
CUST_06073,ACC_06900,33968194872,Saving Plus Bank Account,2025-08-05,189849,active,single,189849
CUST_06074,ACC_06901,45627439957,Saving Plus Bank Account,2023-08-15,462390,active,single,462390
CUST_06075,ACC_06902,37253311823,Saving Plus Bank Account,2024-02-08,245731,active,single,245731
CUST_06075,ACC_06903,55872864446,Basic Saving Bank Deposit Account,2023-12-16,21158,dormant,single,21158
CUST_06076,ACC_06904,46659538669,Resident Foreign Currency Domestic Account,2021-04-03,484193,dormant,single,484193
CUST_06077,ACC_06905,48951585833,Minor Saving Account,2024-02-21,25672,active,single,25672
CUST_06078,ACC_06906,58751274186,Basic Saving Bank Deposit Small Account,2023-12-06,4695,active,single,4695
CUST_06079,ACC_06907,99158993615,Minor Saving Account,2023-10-19,44334,active,single,44334
CUST_06080,ACC_06908,55668866234,Minor Saving Account,2022-03-05,44076,active,single,44076
CUST_06081,ACC_06909,65575949696,Saving Bank Account,2024-05-25,21441,dormant,single,21441
CUST_06082,ACC_06910,93222949742,Saving Plus Bank Account,2022-05-24,231321,dormant,single,231321
CUST_06083,ACC_06911,79675578684,Saving Bank Account,2025-11-21,44463,active,single,44463
CUST_06084,ACC_06912,75126533596,Saving Bank Account,2023-09-06,89969,active,single,89969
CUST_06085,ACC_06913,88642799664,Resident Foreign Currency Domestic Account,2021-09-02,171387,active,single,171387
CUST_06086,ACC_06914,87869619367,Saving Bank Account,2022-04-28,71893,active,single,71893
CUST_06087,ACC_06915,41569655762,Basic Saving Bank Deposit Small Account,2022-02-24,14000,dormant,single,14000
CUST_06088,ACC_06916,68298747578,Basic Saving Bank Deposit Small Account,2024-04-19,7508,active,single,7508
CUST_06089,ACC_06917,78218192467,Digital Saving Account,2021-01-01,131342,active,single,131342
CUST_06090,ACC_06918,12361892798,Saving Bank Account,2024-06-22,20026,active,single,20026
CUST_06091,ACC_06919,78161699197,Basic Saving Bank Deposit Small Account,2021-09-21,14125,active,single,14125
CUST_06092,ACC_06920,33176457867,Saving Plus Bank Account,2023-09-23,317979,active,single,317979
CUST_06093,ACC_06921,85745743779,Resident Foreign Currency Domestic Account,2024-07-08,800951,active,single,800951
CUST_06094,ACC_06922,39831636162,Minor Saving Account,2024-03-13,6982,active,single,6982
CUST_06094,ACC_06923,13494646929,Digital Saving Account,2024-02-10,18981,active,single,18981
CUST_06095,ACC_06924,41777471769,Resident Foreign Currency Domestic Account,2024-10-26,390344,active,single,390344
CUST_06095,ACC_06925,62643845963,Saving Bank Account,2024-12-21,20978,active,single,20978
CUST_06096,ACC_06926,41599246145,Resident Foreign Currency Domestic Account,2025-09-04,509301,dormant,single,509301
CUST_06097,ACC_06927,61527799396,Saving Bank Account,2024-05-07,88817,active,single,88817
CUST_06098,ACC_06928,18591653377,Saving Plus Bank Account,2021-09-18,182928,active,single,182928
CUST_06099,ACC_06929,54158379454,Basic Saving Bank Deposit Account,2022-11-21,23581,active,single,23581
CUST_06100,ACC_06930,83986176136,Resident Foreign Currency Domestic Account,2024-03-11,142914,active,single,142914
CUST_06101,ACC_06931,38946657827,Resident Foreign Currency Domestic Account,2022-06-14,354355,active,single,354355
CUST_06102,ACC_06932,31687387866,Digital Saving Account,2025-07-07,161220,active,single,161220
CUST_06103,ACC_06933,83885138921,Basic Saving Bank Deposit Account,2025-07-02,6737,active,single,6737
CUST_06104,ACC_06934,49187351861,Digital Saving Account,2025-03-13,149426,active,single,149426
CUST_06105,ACC_06935,35489738446,Basic Saving Bank Deposit Small Account,2025-08-25,5469,active,single,5469
CUST_06106,ACC_06936,57897165671,Basic Saving Bank Deposit Small Account,2021-03-03,3934,active,single,3934
CUST_06107,ACC_06937,43854711776,Minor Saving Account,2024-06-12,48552,active,single,48552
CUST_06108,ACC_06938,45511121534,Digital Saving Account,2023-02-10,97456,active,single,97456
CUST_06109,ACC_06939,14492463891,Basic Saving Bank Deposit Small Account,2023-04-10,7880,active,single,7880
CUST_06109,ACC_06940,85938113876,Saving Plus Bank Account,2023-04-07,57509,active,single,57509
CUST_06110,ACC_06941,88982157931,Digital Saving Account,2024-03-22,48602,active,single,48602
CUST_06111,ACC_06942,39242628116,Saving Bank Account,2023-08-03,39714,active,single,39714
CUST_06112,ACC_06943,24511552618,Saving Bank Account,2025-11-30,12720,active,single,12720
CUST_06113,ACC_06944,78141991349,Minor Saving Account,2021-07-14,32841,active,single,32841
CUST_06113,ACC_06945,62368735279,Basic Saving Bank Deposit Small Account,2021-05-28,5948,active,single,5948
CUST_06114,ACC_06946,88613174929,Saving Plus Bank Account,2026-01-03,47160,active,single,47160
CUST_06115,ACC_06947,36858542824,Saving Plus Bank Account,2022-10-02,276752,active,single,276752
CUST_06116,ACC_06948,75348648117,Resident Foreign Currency Domestic Account,2025-01-15,225535,active,single,225535
CUST_06117,ACC_06949,73696772364,Saving Plus Bank Account,2024-06-11,288818,active,single,288818
CUST_06118,ACC_06950,38747576541,Minor Saving Account,2023-02-17,13735,active,single,13735
CUST_06119,ACC_06951,86932946932,Basic Saving Bank Deposit Small Account,2021-09-17,12280,active,single,12280
CUST_06119,ACC_06952,97913844539,Resident Foreign Currency Domestic Account,2021-08-29,537359,active,single,537359
CUST_06120,ACC_06953,37789666289,Saving Plus Bank Account,2023-03-30,338487,active,single,338487
CUST_06121,ACC_06954,84737487394,Digital Saving Account,2021-10-20,229373,active,single,229373
CUST_06122,ACC_06955,45972173973,Basic Saving Bank Deposit Small Account,2022-01-03,11519,active,single,11519
CUST_06123,ACC_06956,29565659885,Basic Saving Bank Deposit Account,2022-11-30,6379,active,single,6379
CUST_06124,ACC_06957,84119319761,Saving Bank Account,2024-11-23,48792,active,single,48792
CUST_06125,ACC_06958,51579981392,Digital Saving Account,2024-10-03,139588,active,single,139588
CUST_06126,ACC_06959,22644163737,Saving Plus Bank Account,2021-05-09,180498,active,single,180498
CUST_06127,ACC_06960,25152535754,Saving Plus Bank Account,2025-07-26,434635,active,single,434635
CUST_06128,ACC_06961,64114927981,Basic Saving Bank Deposit Small Account,2022-11-03,14114,active,single,14114
CUST_06129,ACC_06962,67598232536,Saving Bank Account,2022-06-19,39924,active,single,39924
CUST_06129,ACC_06963,58198883582,Resident Foreign Currency Domestic Account,2022-06-14,813837,active,single,813837
CUST_06130,ACC_06964,94591927338,Minor Saving Account,2022-02-19,5882,active,single,5882
CUST_06131,ACC_06965,44526771584,Saving Bank Account,2021-07-08,39228,active,single,39228
CUST_06132,ACC_06966,48733699812,Saving Bank Account,2022-11-23,48936,active,single,48936
CUST_06133,ACC_06967,94872425469,Basic Saving Bank Deposit Account,2021-12-08,15407,active,single,15407
CUST_06134,ACC_06968,26573415992,Basic Saving Bank Deposit Small Account,2021-04-16,11692,active,single,11692
CUST_06135,ACC_06969,99889753488,Resident Foreign Currency Domestic Account,2023-02-20,773922,active,single,773922
CUST_06135,ACC_06970,99793346672,Digital Saving Account,2023-01-27,134288,active,single,134288
CUST_06136,ACC_06971,43537973119,Resident Foreign Currency Domestic Account,2021-08-03,615005,active,single,615005
CUST_06137,ACC_06972,66926894428,Basic Saving Bank Deposit Small Account,2026-01-26,13262,active,single,13262
CUST_06138,ACC_06973,85281389461,Saving Bank Account,2021-09-17,99332,active,single,99332
CUST_06139,ACC_06974,19345589837,Minor Saving Account,2022-12-08,6472,active,single,6472
CUST_06140,ACC_06975,55593814477,Saving Bank Account,2021-02-17,53425,active,single,53425
CUST_06141,ACC_06976,77973937698,Basic Saving Bank Deposit Account,2021-02-27,13656,dormant,single,13656
CUST_06141,ACC_06977,48856435744,Basic Saving Bank Deposit Small Account,2021-03-03,8900,active,single,8900
CUST_06142,ACC_06978,92463377956,Basic Saving Bank Deposit Account,2023-06-21,3301,active,single,3301
CUST_06143,ACC_06979,83363556256,Basic Saving Bank Deposit Small Account,2024-01-11,4149,active,single,4149
CUST_06144,ACC_06980,76118588936,Saving Bank Account,2024-11-06,45969,active,single,45969
CUST_06145,ACC_06981,61435978579,Resident Foreign Currency Domestic Account,2021-06-23,688381,active,single,688381
CUST_06146,ACC_06982,39586766157,Resident Foreign Currency Domestic Account,2023-01-18,948420,active,single,948420
CUST_06147,ACC_06983,91769367246,Digital Saving Account,2023-12-10,106135,active,single,106135
CUST_06148,ACC_06984,22654211249,Minor Saving Account,2022-09-12,16598,active,single,16598
CUST_06149,ACC_06985,62234177525,Basic Saving Bank Deposit Small Account,2021-02-01,14065,active,single,14065
CUST_06150,ACC_06986,55644913982,Digital Saving Account,2021-03-04,87430,active,single,87430
CUST_06151,ACC_06987,97422545133,Basic Saving Bank Deposit Small Account,2021-03-09,8426,active,single,8426
CUST_06152,ACC_06988,16745613918,Basic Saving Bank Deposit Account,2023-03-30,5554,active,single,5554
CUST_06153,ACC_06989,75876545595,Minor Saving Account,2024-01-17,16449,active,single,16449
CUST_06154,ACC_06990,94878615739,Resident Foreign Currency Domestic Account,2022-12-08,177375,active,single,177375
CUST_06155,ACC_06991,48851637229,Saving Plus Bank Account,2023-02-21,376685,active,single,376685
CUST_06156,ACC_06992,17162482958,Saving Bank Account,2025-01-13,36958,active,single,36958
CUST_06156,ACC_06993,64286224526,Saving Plus Bank Account,2025-02-22,125782,active,single,125782
CUST_06157,ACC_06994,48868282454,Minor Saving Account,2022-05-10,7472,active,single,7472
CUST_06158,ACC_06995,27713869322,Minor Saving Account,2024-06-27,48160,active,single,48160
CUST_06158,ACC_06996,42745179393,Saving Plus Bank Account,2024-06-09,451343,active,single,451343
CUST_06159,ACC_06997,83696926329,Basic Saving Bank Deposit Account,2023-02-13,20979,active,single,20979
CUST_06160,ACC_06998,68722545713,Digital Saving Account,2025-01-15,27624,active,single,27624
CUST_06161,ACC_06999,68253949538,Basic Saving Bank Deposit Small Account,2024-11-20,3082,active,single,3082
CUST_06162,ACC_07000,54916792966,Minor Saving Account,2021-03-26,24743,active,single,24743
CUST_06163,ACC_07001,98429864462,Saving Plus Bank Account,2026-01-05,492564,active,single,492564
CUST_06164,ACC_07002,64462173447,Saving Plus Bank Account,2023-07-10,494922,active,single,494922
CUST_06165,ACC_07003,91672652648,Saving Bank Account,2025-12-24,84076,active,single,84076
CUST_06166,ACC_07004,27761336944,Basic Saving Bank Deposit Small Account,2023-05-23,5820,active,single,5820
CUST_06167,ACC_07005,24756438154,Saving Bank Account,2023-01-10,28281,active,single,28281
CUST_06168,ACC_07006,66771584198,Basic Saving Bank Deposit Account,2022-07-04,10718,active,single,10718
CUST_06169,ACC_07007,85884878144,Basic Saving Bank Deposit Small Account,2022-06-17,6911,active,single,6911
CUST_06169,ACC_07008,49314527115,Digital Saving Account,2022-06-17,177581,active,single,177581
CUST_06170,ACC_07009,67171648527,Resident Foreign Currency Domestic Account,2025-03-09,526541,dormant,single,526541
CUST_06170,ACC_07010,59915143811,Saving Bank Account,2025-03-06,94195,active,single,94195
CUST_06171,ACC_07011,13246148211,Basic Saving Bank Deposit Small Account,2022-11-25,8233,active,single,8233
CUST_06172,ACC_07012,99227629795,Minor Saving Account,2021-06-25,43674,active,single,43674
CUST_06173,ACC_07013,24845581258,Saving Bank Account,2024-12-24,14229,active,single,14229
CUST_06173,ACC_07014,28247296495,Basic Saving Bank Deposit Small Account,2024-12-30,6904,active,single,6904
CUST_06174,ACC_07015,49467468311,Saving Plus Bank Account,2021-03-12,52728,active,single,52728
CUST_06175,ACC_07016,19724246416,Minor Saving Account,2021-10-28,12070,active,single,12070
CUST_06176,ACC_07017,76618469392,Digital Saving Account,2022-05-13,229314,active,single,229314
CUST_06177,ACC_07018,99361842446,Saving Plus Bank Account,2025-04-29,448468,active,single,448468
CUST_06177,ACC_07019,46989193117,Basic Saving Bank Deposit Small Account,2025-06-08,13910,active,single,13910
CUST_06178,ACC_07020,66647612276,Resident Foreign Currency Domestic Account,2022-06-02,878267,active,single,878267
CUST_06179,ACC_07021,19592948717,Saving Plus Bank Account,2023-10-31,407788,active,single,407788
CUST_06180,ACC_07022,58514238471,Basic Saving Bank Deposit Account,2022-02-09,4377,active,single,4377
CUST_06180,ACC_07023,46742829693,Minor Saving Account,2022-03-16,47204,active,single,47204
CUST_06181,ACC_07024,55781972875,Minor Saving Account,2025-07-25,28163,active,single,28163
CUST_06182,ACC_07025,17669872849,Basic Saving Bank Deposit Account,2025-09-15,20190,active,single,20190
CUST_06183,ACC_07026,28567137265,Basic Saving Bank Deposit Account,2022-01-03,24518,active,single,24518
CUST_06184,ACC_07027,77232762493,Basic Saving Bank Deposit Account,2021-09-21,15651,active,single,15651
CUST_06185,ACC_07028,47592817955,Saving Plus Bank Account,2023-08-06,44345,active,single,44345
CUST_06186,ACC_07029,83564875453,Resident Foreign Currency Domestic Account,2026-01-15,941387,active,single,941387
CUST_06187,ACC_07030,45223673144,Minor Saving Account,2024-11-03,10151,active,single,10151
CUST_06188,ACC_07031,36396465829,Digital Saving Account,2025-09-25,48516,active,single,48516
CUST_06189,ACC_07032,14229584786,Saving Plus Bank Account,2021-07-26,35503,active,single,35503
CUST_06190,ACC_07033,27563771496,Basic Saving Bank Deposit Small Account,2021-05-07,13884,active,single,13884
CUST_06191,ACC_07034,64389913198,Resident Foreign Currency Domestic Account,2025-12-10,135947,active,single,135947
CUST_06191,ACC_07035,68151835519,Saving Plus Bank Account,2026-01-30,294652,dormant,single,294652
CUST_06192,ACC_07036,66579749112,Basic Saving Bank Deposit Small Account,2023-01-20,7172,active,single,7172
CUST_06193,ACC_07037,71563552236,Basic Saving Bank Deposit Small Account,2024-09-21,8936,active,single,8936
CUST_06194,ACC_07038,32521975327,Resident Foreign Currency Domestic Account,2025-12-16,993040,active,single,993040
CUST_06195,ACC_07039,82427534497,Resident Foreign Currency Domestic Account,2024-11-18,519200,active,single,519200
CUST_06196,ACC_07040,61837899565,Basic Saving Bank Deposit Account,2025-05-22,21107,active,single,21107
CUST_06197,ACC_07041,39843866243,Resident Foreign Currency Domestic Account,2023-09-09,546224,active,single,546224
CUST_06198,ACC_07042,55514194397,Basic Saving Bank Deposit Small Account,2022-03-10,11517,active,single,11517
CUST_06199,ACC_07043,19156259528,Saving Bank Account,2025-11-29,59809,active,single,59809
CUST_06200,ACC_07044,63563534334,Digital Saving Account,2024-07-06,45491,active,single,45491
CUST_06201,ACC_07045,14543847885,Saving Bank Account,2022-04-18,20496,active,single,20496
CUST_06202,ACC_07046,81913791749,Saving Plus Bank Account,2022-10-24,429452,active,single,429452
CUST_06203,ACC_07047,44569479425,Digital Saving Account,2023-02-28,208437,active,single,208437
CUST_06204,ACC_07048,99718797779,Basic Saving Bank Deposit Account,2023-09-24,19624,active,single,19624
CUST_06205,ACC_07049,53129418396,Resident Foreign Currency Domestic Account,2025-01-26,274945,active,single,274945
CUST_06206,ACC_07050,82563789942,Minor Saving Account,2023-06-30,41393,active,single,41393
CUST_06207,ACC_07051,47338251872,Basic Saving Bank Deposit Account,2022-05-25,10462,active,single,10462
CUST_06208,ACC_07052,78969441139,Saving Plus Bank Account,2023-09-20,161611,active,single,161611
CUST_06209,ACC_07053,52577134463,Minor Saving Account,2024-01-08,22811,active,single,22811
CUST_06210,ACC_07054,12786336424,Minor Saving Account,2025-05-03,20175,active,single,20175
CUST_06210,ACC_07055,67656729711,Basic Saving Bank Deposit Small Account,2025-05-19,14747,active,single,14747
CUST_06211,ACC_07056,47697961379,Basic Saving Bank Deposit Small Account,2023-02-16,13894,active,single,13894
CUST_06212,ACC_07057,97159112257,Minor Saving Account,2022-09-06,20022,active,single,20022
CUST_06213,ACC_07058,47474439799,Minor Saving Account,2022-04-25,18077,active,single,18077
CUST_06214,ACC_07059,22362694297,Resident Foreign Currency Domestic Account,2021-04-11,169145,active,single,169145
CUST_06214,ACC_07060,61922949262,Basic Saving Bank Deposit Account,2021-05-07,2839,active,single,2839
CUST_06215,ACC_07061,59646699897,Minor Saving Account,2023-09-02,33413,active,single,33413
CUST_06215,ACC_07062,74684689565,Basic Saving Bank Deposit Account,2023-09-24,19862,active,single,19862
CUST_06216,ACC_07063,74785539827,Basic Saving Bank Deposit Small Account,2022-06-22,4042,active,single,4042
CUST_06217,ACC_07064,56778848267,Basic Saving Bank Deposit Small Account,2021-04-04,9208,active,single,9208
CUST_06218,ACC_07065,85356218981,Basic Saving Bank Deposit Small Account,2022-10-15,6177,active,single,6177
