customer_id,card_id,account_number,credit_limit,current_outstanding,activation_date,expiry_date,card_status,is_primary_card,is_delinquent
CUST_06076,CC_002,5218-YYYY-YYYY-11237,27566,11265,2023-02-09,2026-02-08,active,True,False
CUST_06076,CC_005,5218-YYYY-YYYY-11238,359506,237125,2023-01-13,2026-01-12,active,False,False
CUST_06076,CC_007,5218-YYYY-YYYY-11239,586095,341415,2023-05-11,2026-05-10,active,False,False
CUST_06077,CC_002,5218-YYYY-YYYY-11240,36613,21313,2025-08-03,2028-08-02,dormant,True,False
CUST_06077,CC_003,5218-YYYY-YYYY-11241,41384,10183,2025-04-10,2028-04-09,active,False,False
CUST_06078,CC_004,5218-YYYY-YYYY-11242,28951,22451,2021-08-30,2024-08-29,dormant,True,True
CUST_06078,CC_007,5218-YYYY-YYYY-11243,273698,243371,2021-11-30,2024-11-29,active,False,True
CUST_06079,CC_001,5218-YYYY-YYYY-11244,286391,165780,2023-02-07,2026-02-06,active,True,False
CUST_06079,CC_005,5218-YYYY-YYYY-11245,120672,36224,2023-06-20,2026-06-19,active,False,False
CUST_06080,CC_005,5218-YYYY-YYYY-11246,120411,57051,2024-12-02,2027-12-02,active,True,False
CUST_06080,CC_007,5218-YYYY-YYYY-11247,839604,412334,2025-02-10,2028-02-10,active,False,False
CUST_06080,CC_006,5218-YYYY-YYYY-11248,222716,51950,2025-01-31,2028-01-31,active,False,False
CUST_06081,CC_002,5218-YYYY-YYYY-11249,51531,18322,2022-09-24,2025-09-23,active,True,False
CUST_06081,CC_003,5218-YYYY-YYYY-11250,148533,33164,2022-07-28,2025-07-27,active,False,False
CUST_06081,CC_007,5218-YYYY-YYYY-11251,854204,281509,2023-01-07,2026-01-06,active,False,False
CUST_06082,CC_005,5218-YYYY-YYYY-11252,228031,146770,2023-11-17,2026-11-16,active,True,False
CUST_06082,CC_002,5218-YYYY-YYYY-11253,33384,12424,2023-10-16,2026-10-15,active,False,False
CUST_06082,CC_001,5218-YYYY-YYYY-11254,860356,406356,2024-02-14,2027-02-13,active,False,False
CUST_06083,CC_006,5218-YYYY-YYYY-11255,79722,12065,2025-05-15,2028-05-14,active,True,False
CUST_06083,CC_002,5218-YYYY-YYYY-11256,30215,5762,2025-03-31,2028-03-30,active,False,False
CUST_06084,CC_002,5218-YYYY-YYYY-11257,30223,14624,2023-01-07,2026-01-06,active,True,False
CUST_06084,CC_006,5218-YYYY-YYYY-11258,74866,14369,2022-12-29,2025-12-28,active,False,False
CUST_06085,CC_001,5218-YYYY-YYYY-11259,466216,70865,2025-04-09,2028-04-08,active,True,False
CUST_06085,CC_003,5218-YYYY-YYYY-11260,207857,39672,2024-12-28,2027-12-28,active,False,False
CUST_06086,CC_006,5218-YYYY-YYYY-11261,47422,22775,2024-01-22,2027-01-21,active,True,False
CUST_06086,CC_005,5218-YYYY-YYYY-11262,149913,101515,2023-11-28,2026-11-27,active,False,False
CUST_06087,CC_001,5218-YYYY-YYYY-11263,229871,90160,2021-06-11,2024-06-10,active,True,False
CUST_06088,CC_001,5218-YYYY-YYYY-11264,123909,67310,2021-07-13,2024-07-12,active,True,True
CUST_06089,CC_006,5218-YYYY-YYYY-11265,179380,91035,2025-03-24,2028-03-23,active,True,False
CUST_06089,CC_003,5218-YYYY-YYYY-11266,124534,70705,2025-03-09,2028-03-08,active,False,False
CUST_06090,CC_007,5218-YYYY-YYYY-11267,100483,58323,2023-07-07,2026-07-06,active,True,False
CUST_06091,CC_003,5218-YYYY-YYYY-11268,85947,58983,2022-05-18,2025-05-17,active,True,False
CUST_06092,CC_005,5218-YYYY-YYYY-11269,454273,51759,2024-06-20,2027-06-20,active,True,False
CUST_06092,CC_004,5218-YYYY-YYYY-11270,104625,22736,2024-11-03,2027-11-03,active,False,False
CUST_06092,CC_001,5218-YYYY-YYYY-11271,755446,377873,2024-07-16,2027-07-16,active,False,False
CUST_06093,CC_007,5218-YYYY-YYYY-11272,98396,56506,2024-07-27,2027-07-27,active,True,False
CUST_06094,CC_001,5218-YYYY-YYYY-11273,159397,62349,2022-06-25,2025-06-24,active,True,False
CUST_06095,CC_005,5218-YYYY-YYYY-11274,312358,198820,2024-05-20,2027-05-20,active,True,False
CUST_06095,CC_007,5218-YYYY-YYYY-11275,846078,550514,2024-09-12,2027-09-12,active,False,False
CUST_06095,CC_001,5218-YYYY-YYYY-11276,516737,178144,2024-08-22,2027-08-22,active,False,False
CUST_06096,CC_004,5218-YYYY-YYYY-11277,52694,24436,2024-03-29,2027-03-29,active,True,False
CUST_06096,CC_003,5218-YYYY-YYYY-11278,147251,65571,2023-12-14,2026-12-13,active,False,False
CUST_06097,CC_005,5218-YYYY-YYYY-11279,319830,196818,2024-10-29,2027-10-29,active,True,False
CUST_06098,CC_002,5218-YYYY-YYYY-11280,34292,3640,2025-04-30,2028-04-29,active,True,False
CUST_06098,CC_005,5218-YYYY-YYYY-11281,144687,92789,2025-05-16,2028-05-15,active,False,False
CUST_06099,CC_005,5218-YYYY-YYYY-11282,142804,47423,2024-07-23,2027-07-23,active,True,False
CUST_06099,CC_003,5218-YYYY-YYYY-11283,152599,57935,2024-11-17,2027-11-17,dormant,False,False
CUST_06100,CC_003,5218-YYYY-YYYY-11284,142411,67109,2024-11-06,2027-11-06,active,True,False
CUST_06100,CC_002,5218-YYYY-YYYY-11285,83369,20681,2025-01-02,2028-01-02,active,False,False
CUST_06100,CC_004,5218-YYYY-YYYY-11286,47836,16710,2024-11-26,2027-11-26,active,False,False
CUST_06101,CC_007,5218-YYYY-YYYY-11287,579078,389078,2025-01-02,2028-01-02,active,True,False
CUST_06101,CC_002,5218-YYYY-YYYY-11288,39854,26384,2024-10-09,2027-10-09,active,False,False
CUST_06101,CC_005,5218-YYYY-YYYY-11289,262105,121182,2024-10-23,2027-10-23,active,False,False
CUST_06102,CC_006,5218-YYYY-YYYY-11290,94347,23472,2025-10-18,2028-10-17,active,True,False
CUST_06102,CC_002,5218-YYYY-YYYY-11291,39772,22607,2025-11-07,2028-11-06,active,False,False
CUST_06103,CC_004,5218-YYYY-YYYY-11292,31129,14559,2023-12-03,2026-12-02,active,True,False
CUST_06104,CC_007,5218-YYYY-YYYY-11293,135371,49988,2025-07-03,2028-07-02,active,True,False
CUST_06104,CC_002,5218-YYYY-YYYY-11294,13785,9176,2025-06-27,2028-06-26,active,False,False
CUST_06105,CC_004,5218-YYYY-YYYY-11295,22842,10138,2023-11-04,2026-11-03,active,True,False
CUST_06105,CC_001,5218-YYYY-YYYY-11296,149845,46063,2023-08-31,2026-08-30,active,False,False
CUST_06106,CC_005,5218-YYYY-YYYY-11297,363184,189947,2023-03-24,2026-03-23,active,True,False
CUST_06106,CC_004,5218-YYYY-YYYY-11298,67589,10790,2022-11-19,2025-11-18,active,False,False
CUST_06106,CC_007,5218-YYYY-YYYY-11299,245022,112869,2023-03-14,2026-03-13,active,False,False
CUST_06107,CC_006,5218-YYYY-YYYY-11300,61286,10226,2021-12-27,2024-12-26,active,True,False
CUST_06108,CC_001,5218-YYYY-YYYY-11301,277185,33925,2024-06-21,2027-06-21,active,True,False
CUST_06109,CC_005,5218-YYYY-YYYY-11302,274144,110088,2022-08-21,2025-08-20,active,True,False
CUST_06109,CC_001,5218-YYYY-YYYY-11303,335939,145973,2022-06-16,2025-06-15,active,False,False
CUST_06110,CC_002,5218-YYYY-YYYY-11304,81727,37521,2021-06-04,2024-06-03,active,True,False
CUST_06110,CC_004,5218-YYYY-YYYY-11305,114446,52989,2021-09-25,2024-09-24,dormant,False,False
CUST_06111,CC_002,5218-YYYY-YYYY-11306,37674,7489,2025-02-07,2028-02-07,active,True,True
CUST_06111,CC_005,5218-YYYY-YYYY-11307,385411,218892,2025-02-18,2028-02-18,active,False,False
CUST_06112,CC_004,5218-YYYY-YYYY-11308,77980,40450,2025-11-10,2028-11-09,active,True,False
CUST_06112,CC_002,5218-YYYY-YYYY-11309,61454,29413,2025-12-01,2028-11-30,active,False,False
CUST_06112,CC_003,5218-YYYY-YYYY-11310,162587,35549,2025-08-17,2028-08-16,active,False,False
CUST_06113,CC_006,5218-YYYY-YYYY-11311,134945,75255,2025-09-29,2028-09-28,active,True,False
CUST_06113,CC_005,5218-YYYY-YYYY-11312,473114,251146,2026-01-04,2029-01-03,active,False,False
CUST_06113,CC_003,5218-YYYY-YYYY-11313,114512,12728,2026-02-25,2029-02-24,active,False,False
CUST_06114,CC_006,5218-YYYY-YYYY-11314,68377,25924,2023-05-28,2026-05-27,active,True,False
CUST_06114,CC_002,5218-YYYY-YYYY-11315,70550,11740,2023-02-28,2026-02-27,active,False,False
CUST_06114,CC_004,5218-YYYY-YYYY-11316,83397,56078,2023-04-28,2026-04-27,active,False,False
CUST_06115,CC_001,5218-YYYY-YYYY-11317,276581,187423,2024-04-27,2027-04-27,active,True,False
CUST_06115,CC_007,5218-YYYY-YYYY-11318,876867,130093,2024-09-20,2027-09-20,active,False,False
CUST_06115,CC_002,5218-YYYY-YYYY-11319,64617,22632,2024-08-02,2027-08-02,active,False,False
CUST_06116,CC_001,5218-YYYY-YYYY-11320,307016,190179,2023-02-17,2026-02-16,active,True,False
CUST_06116,CC_002,5218-YYYY-YYYY-11321,31908,10245,2023-01-19,2026-01-18,active,False,False
CUST_06117,CC_001,5218-YYYY-YYYY-11322,300275,46193,2021-09-28,2024-09-27,active,True,False
CUST_06117,CC_006,5218-YYYY-YYYY-11323,158365,94130,2022-02-01,2025-01-31,active,False,False
CUST_06118,CC_006,5218-YYYY-YYYY-11324,145505,48870,2024-02-16,2027-02-15,active,True,False
CUST_06119,CC_002,5218-YYYY-YYYY-11325,18741,14726,2024-12-09,2027-12-09,active,True,True
CUST_06120,CC_007,5218-YYYY-YYYY-11326,578553,174675,2022-10-06,2025-10-05,active,True,False
CUST_06120,CC_006,5218-YYYY-YYYY-11327,77413,44582,2022-12-03,2025-12-02,active,False,False
CUST_06121,CC_007,5218-YYYY-YYYY-11328,358771,57061,2022-02-12,2025-02-11,active,True,True
CUST_06121,CC_006,5218-YYYY-YYYY-11329,45025,26695,2021-12-11,2024-12-10,active,False,False
CUST_06122,CC_005,5218-YYYY-YYYY-11330,135579,76875,2024-10-31,2027-10-31,active,True,False
CUST_06123,CC_007,5218-YYYY-YYYY-11331,138031,92315,2021-03-07,2024-03-06,active,True,False
CUST_06123,CC_004,5218-YYYY-YYYY-11332,31953,21438,2021-05-03,2024-05-02,active,False,False
CUST_06124,CC_004,5218-YYYY-YYYY-11333,16602,7598,2025-04-03,2028-04-02,active,True,False
CUST_06124,CC_006,5218-YYYY-YYYY-11334,81701,45872,2025-01-14,2028-01-14,active,False,False
CUST_06125,CC_005,5218-YYYY-YYYY-11335,97044,48735,2023-05-22,2026-05-21,active,True,False
CUST_06125,CC_007,5218-YYYY-YYYY-11336,271119,156436,2023-04-25,2026-04-24,active,False,False
CUST_06126,CC_004,5218-YYYY-YYYY-11337,58427,21791,2025-05-03,2028-05-02,active,True,False
CUST_06126,CC_006,5218-YYYY-YYYY-11338,187716,23527,2025-04-23,2028-04-22,active,False,False
CUST_06127,CC_005,5218-YYYY-YYYY-11339,164249,54947,2024-11-30,2027-11-30,active,True,False
CUST_06128,CC_004,5218-YYYY-YYYY-11340,36697,15291,2021-05-05,2024-05-04,active,True,False
CUST_06128,CC_001,5218-YYYY-YYYY-11341,192338,92767,2021-06-26,2024-06-25,active,False,False
CUST_06129,CC_006,5218-YYYY-YYYY-11342,64802,15546,2026-01-11,2029-01-10,active,True,False
CUST_06129,CC_005,5218-YYYY-YYYY-11343,416035,46592,2025-11-11,2028-11-10,active,False,False
CUST_06130,CC_005,5218-YYYY-YYYY-11344,350311,229543,2023-06-01,2026-05-31,active,True,False
CUST_06130,CC_001,5218-YYYY-YYYY-11345,316109,52029,2023-05-14,2026-05-13,active,False,False
CUST_06130,CC_003,5218-YYYY-YYYY-11346,152123,47237,2023-05-15,2026-05-14,active,False,False
CUST_06131,CC_006,5218-YYYY-YYYY-11347,75469,19527,2021-08-07,2024-08-06,active,True,False
CUST_06131,CC_004,5218-YYYY-YYYY-11348,30477,17551,2021-07-23,2024-07-22,active,False,False
CUST_06132,CC_004,5218-YYYY-YYYY-11349,32188,6243,2025-09-18,2028-09-17,active,True,False
CUST_06133,CC_006,5218-YYYY-YYYY-11350,109710,41688,2023-11-01,2026-10-31,active,True,False
CUST_06133,CC_007,5218-YYYY-YYYY-11351,209149,53411,2023-07-07,2026-07-06,active,False,False
CUST_06134,CC_003,5218-YYYY-YYYY-11352,84129,53537,2022-02-28,2025-02-27,active,True,False
CUST_06134,CC_004,5218-YYYY-YYYY-11353,47859,29488,2022-03-01,2025-02-28,active,False,False
CUST_06135,CC_004,5218-YYYY-YYYY-11354,16912,2927,2025-01-14,2028-01-14,active,True,False
CUST_06135,CC_003,5218-YYYY-YYYY-11355,42363,26432,2024-12-05,2027-12-05,active,False,False
CUST_06136,CC_006,5218-YYYY-YYYY-11356,142351,27267,2023-05-06,2026-05-05,active,True,False
CUST_06136,CC_007,5218-YYYY-YYYY-11357,278610,130433,2023-06-22,2026-06-21,active,False,False
CUST_06137,CC_002,5218-YYYY-YYYY-11358,39379,10804,2022-01-09,2025-01-08,active,True,False
CUST_06137,CC_001,5218-YYYY-YYYY-11359,205697,91452,2022-04-26,2025-04-25,active,False,False
CUST_06138,CC_006,5218-YYYY-YYYY-11360,100254,17089,2022-09-19,2025-09-18,active,True,False
CUST_06138,CC_004,5218-YYYY-YYYY-11361,40268,26277,2022-11-07,2025-11-06,active,False,False
CUST_06139,CC_002,5218-YYYY-YYYY-11362,38463,5352,2022-03-29,2025-03-28,active,True,False
CUST_06140,CC_002,5218-YYYY-YYYY-11363,23558,7181,2021-02-22,2024-02-22,active,True,False
CUST_06140,CC_003,5218-YYYY-YYYY-11364,63872,23184,2021-04-09,2024-04-08,active,False,False
CUST_06141,CC_003,5218-YYYY-YYYY-11365,138170,50014,2025-04-23,2028-04-22,active,True,False
CUST_06141,CC_007,5218-YYYY-YYYY-11366,507277,95782,2025-05-03,2028-05-02,active,False,False
CUST_06142,CC_007,5218-YYYY-YYYY-11367,565417,372462,2023-06-24,2026-06-23,active,True,False
CUST_06142,CC_004,5218-YYYY-YYYY-11368,26521,10085,2023-03-23,2026-03-22,active,False,False
CUST_06143,CC_005,5218-YYYY-YYYY-11369,211200,110734,2022-10-16,2025-10-15,active,True,False
CUST_06144,CC_005,5218-YYYY-YYYY-11370,165138,50026,2021-10-26,2024-10-25,active,True,False
CUST_06144,CC_006,5218-YYYY-YYYY-11371,57170,13519,2021-11-08,2024-11-07,dormant,False,False
CUST_06145,CC_001,5218-YYYY-YYYY-11372,497515,326462,2022-10-16,2025-10-15,active,True,False
CUST_06145,CC_002,5218-YYYY-YYYY-11373,44832,17912,2022-11-23,2025-11-22,active,False,False
CUST_06146,CC_003,5218-YYYY-YYYY-11374,107896,63198,2024-01-11,2027-01-10,active,True,False
CUST_06146,CC_001,5218-YYYY-YYYY-11375,548981,344127,2024-01-29,2027-01-28,active,False,False
CUST_06147,CC_006,5218-YYYY-YYYY-11376,67527,33065,2025-12-25,2028-12-24,active,True,True
CUST_06147,CC_005,5218-YYYY-YYYY-11377,347610,306365,2026-05-07,2029-05-06,active,False,True
CUST_06148,CC_004,5218-YYYY-YYYY-11378,35313,17213,2022-04-30,2025-04-29,active,True,False
CUST_06148,CC_003,5218-YYYY-YYYY-11379,57337,21078,2022-08-29,2025-08-28,dormant,False,False
CUST_06149,CC_005,5218-YYYY-YYYY-11380,318593,75826,2021-08-21,2024-08-20,active,True,False
CUST_06149,CC_001,5218-YYYY-YYYY-11381,542594,188029,2021-06-01,2024-05-31,active,False,False
CUST_06149,CC_007,5218-YYYY-YYYY-11382,179033,39762,2021-07-04,2024-07-03,active,False,False
CUST_06150,CC_003,5218-YYYY-YYYY-11383,99791,10792,2024-07-24,2027-07-24,active,True,False
CUST_06150,CC_007,5218-YYYY-YYYY-11384,479008,321084,2024-08-27,2027-08-27,active,False,False
CUST_06151,CC_004,5218-YYYY-YYYY-11385,54139,30071,2024-08-02,2027-08-02,active,True,False
CUST_06152,CC_006,5218-YYYY-YYYY-11386,129050,35164,2025-06-24,2028-06-23,active,True,False
CUST_06152,CC_002,5218-YYYY-YYYY-11387,44160,19889,2025-04-17,2028-04-16,active,False,False
CUST_06153,CC_002,5218-YYYY-YYYY-11388,31463,17948,2023-07-01,2026-06-30,active,True,False
CUST_06153,CC_007,5218-YYYY-YYYY-11389,427237,261777,2023-05-01,2026-04-30,active,False,False
CUST_06154,CC_006,5218-YYYY-YYYY-11390,71392,29662,2022-03-17,2025-03-16,active,True,False
CUST_06155,CC_006,5218-YYYY-YYYY-11391,141451,70496,2025-05-07,2028-05-06,dormant,True,False
CUST_06155,CC_001,5218-YYYY-YYYY-11392,235278,115405,2025-10-20,2028-10-19,active,False,False
CUST_06156,CC_005,5218-YYYY-YYYY-11393,338291,312000,2025-07-03,2028-07-02,active,True,True
CUST_06156,CC_001,5218-YYYY-YYYY-11394,573188,319682,2025-06-15,2028-06-14,active,False,True
CUST_06157,CC_001,5218-YYYY-YYYY-11395,503415,329493,2022-05-15,2025-05-14,active,True,False
CUST_06157,CC_004,5218-YYYY-YYYY-11396,50252,34690,2022-05-22,2025-05-21,active,False,False
CUST_06158,CC_006,5218-YYYY-YYYY-11397,89676,57425,2025-05-16,2028-05-15,active,True,False
CUST_06159,CC_004,5218-YYYY-YYYY-11398,43368,15755,2025-04-09,2028-04-08,active,True,False
CUST_06159,CC_007,5218-YYYY-YYYY-11399,163127,109491,2025-06-26,2028-06-25,active,False,False
CUST_06159,CC_001,5218-YYYY-YYYY-11400,466564,172149,2025-09-09,2028-09-08,active,False,False
CUST_06160,CC_006,5218-YYYY-YYYY-11401,257789,160387,2023-12-07,2026-12-06,active,True,False
CUST_06160,CC_007,5218-YYYY-YYYY-11402,565584,301541,2023-08-25,2026-08-24,active,False,False
CUST_06160,CC_002,5218-YYYY-YYYY-11403,56028,24741,2023-10-31,2026-10-30,active,False,False
CUST_06161,CC_001,5218-YYYY-YYYY-11404,169496,116755,2022-04-11,2025-04-10,active,True,False
CUST_06161,CC_004,5218-YYYY-YYYY-11405,37948,12400,2022-10-02,2025-10-01,active,False,False
CUST_06161,CC_003,5218-YYYY-YYYY-11406,67714,27385,2022-08-04,2025-08-03,active,False,True
CUST_06162,CC_006,5218-YYYY-YYYY-11407,66027,44460,2021-06-14,2024-06-13,active,True,False
CUST_06162,CC_005,5218-YYYY-YYYY-11408,153600,20602,2021-05-03,2024-05-02,active,False,False
CUST_06163,CC_001,5218-YYYY-YYYY-11409,362159,104202,2024-07-01,2027-07-01,active,True,False
CUST_06163,CC_004,5218-YYYY-YYYY-11410,37212,10448,2024-06-25,2027-06-25,active,False,True
CUST_06164,CC_004,5218-YYYY-YYYY-11411,18116,10163,2026-02-08,2029-02-07,active,True,True
CUST_06165,CC_001,5218-YYYY-YYYY-11412,235404,103163,2025-03-18,2028-03-17,active,True,False
CUST_06165,CC_007,5218-YYYY-YYYY-11413,194056,45001,2025-02-02,2028-02-02,active,False,False
CUST_06166,CC_006,5218-YYYY-YYYY-11414,69564,37000,2024-12-04,2027-12-04,active,True,False
CUST_06167,CC_007,5218-YYYY-YYYY-11415,417925,91202,2025-12-01,2028-11-30,active,True,False
CUST_06168,CC_004,5218-YYYY-YYYY-11416,28888,16519,2021-10-03,2024-10-02,active,True,False
CUST_06169,CC_001,5218-YYYY-YYYY-11417,121234,46901,2023-01-08,2026-01-07,active,True,False
CUST_06170,CC_005,5218-YYYY-YYYY-11418,308205,108905,2025-09-13,2028-09-12,active,True,False
CUST_06170,CC_002,5218-YYYY-YYYY-11419,55712,22946,2025-05-12,2028-05-11,active,False,False
CUST_06170,CC_006,5218-YYYY-YYYY-11420,129106,76078,2025-06-04,2028-06-03,active,False,False
CUST_06171,CC_003,5218-YYYY-YYYY-11421,177560,19008,2024-12-04,2027-12-04,active,True,False
CUST_06171,CC_004,5218-YYYY-YYYY-11422,59334,21257,2024-11-02,2027-11-02,active,False,False
CUST_06171,CC_002,5218-YYYY-YYYY-11423,71701,28449,2024-11-22,2027-11-22,active,False,False
CUST_06172,CC_003,5218-YYYY-YYYY-11424,64370,42487,2022-08-30,2025-08-29,active,True,False
CUST_06172,CC_005,5218-YYYY-YYYY-11425,396520,142467,2022-05-22,2025-05-21,active,False,False
CUST_06173,CC_001,5218-YYYY-YYYY-11426,395847,218080,2025-01-03,2028-01-03,active,True,False
CUST_06173,CC_006,5218-YYYY-YYYY-11427,103847,27373,2024-09-03,2027-09-03,active,False,False
CUST_06173,CC_004,5218-YYYY-YYYY-11428,69052,31436,2024-09-05,2027-09-05,active,False,False
CUST_06174,CC_002,5218-YYYY-YYYY-11429,68137,20347,2021-07-13,2024-07-12,active,True,False
CUST_06174,CC_006,5218-YYYY-YYYY-11430,232785,107153,2021-07-31,2024-07-30,active,False,False
CUST_06175,CC_007,5218-YYYY-YYYY-11431,595593,180927,2024-04-21,2027-04-21,active,True,False
CUST_06175,CC_004,5218-YYYY-YYYY-11432,88502,35648,2024-01-26,2027-01-25,active,False,False
CUST_06175,CC_001,5218-YYYY-YYYY-11433,538528,193151,2024-05-06,2027-05-06,active,False,False
CUST_06176,CC_002,5218-YYYY-YYYY-11434,24311,16539,2022-07-05,2025-07-04,active,True,False
CUST_06176,CC_005,5218-YYYY-YYYY-11435,149629,99352,2022-07-18,2025-07-17,active,False,False
CUST_06177,CC_003,5218-YYYY-YYYY-11436,82919,31676,2021-04-27,2024-04-26,active,True,False
CUST_06177,CC_005,5218-YYYY-YYYY-11437,261129,124924,2021-06-30,2024-06-29,active,False,False
CUST_06177,CC_007,5218-YYYY-YYYY-11438,765468,86036,2021-08-05,2024-08-04,active,False,False
CUST_06178,CC_003,5218-YYYY-YYYY-11439,61267,39415,2024-12-18,2027-12-18,active,True,False
CUST_06179,CC_004,5218-YYYY-YYYY-11440,24070,2640,2022-10-24,2025-10-23,active,True,False
CUST_06180,CC_005,5218-YYYY-YYYY-11441,148385,34205,2024-06-21,2027-06-21,active,True,False
CUST_06180,CC_004,5218-YYYY-YYYY-11442,38881,9367,2024-09-10,2027-09-10,active,False,False
CUST_06181,CC_002,5218-YYYY-YYYY-11443,61380,33728,2026-01-25,2029-01-24,active,True,False
CUST_06181,CC_006,5218-YYYY-YYYY-11444,161655,106015,2026-03-01,2029-02-28,active,False,False
CUST_06182,CC_006,5218-YYYY-YYYY-11445,312881,146488,2023-04-30,2026-04-29,active,True,True
CUST_06182,CC_004,5218-YYYY-YYYY-11446,99834,92411,2023-02-20,2026-02-19,active,False,True
CUST_06183,CC_007,5218-YYYY-YYYY-11447,602593,298274,2022-09-11,2025-09-10,active,True,False
CUST_06183,CC_002,5218-YYYY-YYYY-11448,33435,8019,2022-04-13,2025-04-12,active,False,False
CUST_06184,CC_006,5218-YYYY-YYYY-11449,138061,61765,2024-08-10,2027-08-10,active,True,False
CUST_06184,CC_002,5218-YYYY-YYYY-11450,28715,8566,2024-05-18,2027-05-18,active,False,False
CUST_06185,CC_002,5218-YYYY-YYYY-11451,21268,4534,2021-08-03,2024-08-02,active,True,False
CUST_06185,CC_004,5218-YYYY-YYYY-11452,44222,28622,2021-05-10,2024-05-09,active,False,False
CUST_06186,CC_004,5218-YYYY-YYYY-11453,87313,58569,2025-10-18,2028-10-17,active,True,False
CUST_06186,CC_002,5218-YYYY-YYYY-11454,55359,13505,2025-08-21,2028-08-20,active,False,False
CUST_06186,CC_003,5218-YYYY-YYYY-11455,88676,58032,2025-07-21,2028-07-20,active,False,False
CUST_06187,CC_006,5218-YYYY-YYYY-11456,82434,20120,2024-07-03,2027-07-03,active,True,False
CUST_06188,CC_004,5218-YYYY-YYYY-11457,42123,7832,2025-01-14,2028-01-14,active,True,False
CUST_06189,CC_007,5218-YYYY-YYYY-11458,282087,157966,2022-09-23,2025-09-22,active,True,False
CUST_06189,CC_006,5218-YYYY-YYYY-11459,118645,70214,2022-07-02,2025-07-01,active,False,False
CUST_06190,CC_006,5218-YYYY-YYYY-11460,80670,16255,2025-10-14,2028-10-13,active,True,False
CUST_06190,CC_003,5218-YYYY-YYYY-11461,78998,17571,2025-08-16,2028-08-15,active,False,False
CUST_06191,CC_004,5218-YYYY-YYYY-11462,49709,12748,2023-11-09,2026-11-08,active,True,False
CUST_06191,CC_005,5218-YYYY-YYYY-11463,496106,134203,2024-01-03,2027-01-02,active,False,False
CUST_06192,CC_006,5218-YYYY-YYYY-11464,100154,19762,2021-09-13,2024-09-12,active,True,False
CUST_06193,CC_005,5218-YYYY-YYYY-11465,149761,39458,2023-02-17,2026-02-16,active,True,False
CUST_06193,CC_002,5218-YYYY-YYYY-11466,37507,18130,2023-03-14,2026-03-13,active,False,False
CUST_06193,CC_003,5218-YYYY-YYYY-11467,151950,82565,2023-02-16,2026-02-15,dormant,False,False
CUST_06194,CC_004,5218-YYYY-YYYY-11468,26769,4086,2023-06-18,2026-06-17,active,True,False
CUST_06195,CC_005,5218-YYYY-YYYY-11469,166269,90893,2023-03-27,2026-03-26,active,True,False
CUST_06196,CC_002,5218-YYYY-YYYY-11470,52744,30719,2021-10-28,2024-10-27,active,True,False
CUST_06196,CC_004,5218-YYYY-YYYY-11471,93371,23703,2021-11-29,2024-11-28,active,False,False
CUST_06196,CC_006,5218-YYYY-YYYY-11472,110366,22514,2022-01-17,2025-01-16,active,False,False
CUST_06197,CC_004,5218-YYYY-YYYY-11473,26093,11026,2024-04-16,2027-04-16,active,True,False
CUST_06198,CC_003,5218-YYYY-YYYY-11474,76758,42059,2024-10-18,2027-10-18,active,True,False
CUST_06199,CC_005,5218-YYYY-YYYY-11475,76592,37976,2025-02-12,2028-02-12,active,True,False
CUST_06199,CC_007,5218-YYYY-YYYY-11476,479988,149383,2025-06-28,2028-06-27,active,False,False
CUST_06200,CC_006,5218-YYYY-YYYY-11477,68709,13778,2021-05-06,2024-05-05,active,True,False
CUST_06200,CC_007,5218-YYYY-YYYY-11478,163617,95715,2021-02-20,2024-02-20,active,False,False
CUST_06201,CC_005,5218-YYYY-YYYY-11479,244796,98778,2025-03-05,2028-03-04,active,True,False
CUST_06201,CC_004,5218-YYYY-YYYY-11480,16028,10224,2024-12-03,2027-12-03,active,False,False
CUST_06202,CC_001,5218-YYYY-YYYY-11481,441833,167677,2022-02-06,2025-02-05,active,True,True
CUST_06202,CC_003,5218-YYYY-YYYY-11482,45301,15804,2021-11-12,2024-11-11,active,False,False
CUST_06203,CC_001,5218-YYYY-YYYY-11483,164738,72337,2025-12-18,2028-12-17,active,True,False
CUST_06204,CC_003,5218-YYYY-YYYY-11484,109355,51293,2022-12-07,2025-12-06,active,True,False
CUST_06204,CC_006,5218-YYYY-YYYY-11485,167281,108883,2022-08-23,2025-08-22,active,False,False
CUST_06205,CC_005,5218-YYYY-YYYY-11486,136482,91962,2021-08-07,2024-08-06,active,True,False
CUST_06205,CC_006,5218-YYYY-YYYY-11487,55303,36616,2021-07-12,2024-07-11,active,False,False
CUST_06205,CC_002,5218-YYYY-YYYY-11488,39643,21667,2021-06-09,2024-06-08,active,False,False
CUST_06206,CC_003,5218-YYYY-YYYY-11489,92869,55596,2024-11-16,2027-11-16,active,True,False
CUST_06206,CC_001,5218-YYYY-YYYY-11490,221717,29808,2024-10-13,2027-10-13,active,False,False
CUST_06206,CC_007,5218-YYYY-YYYY-11491,261773,147065,2024-10-30,2027-10-30,active,False,False
CUST_06207,CC_003,5218-YYYY-YYYY-11492,47082,29325,2023-11-09,2026-11-08,active,True,False
CUST_06208,CC_003,5218-YYYY-YYYY-11493,36861,6270,2023-08-03,2026-08-02,active,True,False
